,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,26,O3,34,0,2,4,126,1,0,1,0,0
1,Thessaloniki,148,PM2.5,19,2,50,101,158,23,0,0,5,0
2,Bologna,106,PM2.5,12,1,33,40,479,30,19,28,1,0
3,Barcelona-Puerto La Cruz,27,O3,29,0,3,5,175,8,1,6,1,0
4,Cherthala,166,PM2.5,4,7,98,130,807,18,33,45,0,0
5,Quzhou,115,PM2.5,27,5,43,102,569,28,0,0,0,0
6,Sorocaba,65,PM2.5,18,1,19,20,610,23,0,0,3,0
7,Nottingham,28,PM2.5,26,1,5,7,130,16,5,11,0,0
8,Xalapa,46,PM2.5,16,0,12,18,326,11,0,0,0,0
9,Frankfurt,38,PM2.5,9,0,10,14,148,12,1,3,1,0
10,Nakhon Ratchasima,119,PM2.5,63,2,37,66,440,9,0,0,0,0
11,Vereeniging,39,O3,40,1,12,20,155,11,2,6,0,0
12,Seattle,48,PM2.5,15,0,11,26,279,23,2,15,0,0
13,Bozhou,78,PM2.5,42,1,23,68,81,8,0,0,0,0
14,Nellore,164,PM2.5,38,7,72,120,734,29,11,30,2,0
15,Hamilton,78,PM2.5,1,1,26,42,1081,31,12,40,0,0
16,Cagayan de Oro City,70,PM2.5,41,0,30,41,121,6,0,0,0,0
17,Krakow,60,PM2.5,1,3,16,22,426,8,0,45,1,0
18,Gorakhpur,142,PM2.5,16,6,70,127,638,11,2,36,0,0
19,Dasmarinas,79,PM2.5,56,4,26,44,257,21,0,0,0,0
20,Ar-Rayyan,69,PM2.5,17,2,22,70,145,7,0,0,0,0
21,Cuttack,72,PM2.5,28,2,23,32,269,4,0,0,0,0
22,Denver,64,PM2.5,6,0,17,56,822,57,0,0,0,0
23,Qingyuan,86,PM2.5,60,2,26,67,209,29,2,8,0,0
24,Banjarmasin,22,O3,29,0,5,7,151,1,0,0,0,0
25,Kottayam,139,PM2.5,7,10,21,61,728,18,29,40,0,0
