,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Thessaloniki,65,PM2.5,33,2,19,43,129,14,0,0,2,0
1,Bologna,94,PM2.5,11,1,35,46,384,42,1,21,1,0
2,Barcelona-Puerto La Cruz,39,PM2.5,2,1,10,17,479,30,21,51,1,0
3,Cherthala,109,PM2.5,11,7,36,68,1020,21,17,24,0,0
4,Quzhou,125,PM2.5,70,2,48,102,630,19,0,0,0,0
5,Sorocaba,68,PM2.5,9,1,21,39,478,21,0,0,1,0
6,Nottingham,52,PM2.5,4,2,13,25,202,37,10,33,0,0
7,Xalapa,58,PM2.5,14,3,15,21,380,8,0,0,0,0
8,Frankfurt,70,PM2.5,4,1,20,27,531,27,56,81,2,0
9,Nakhon Ratchasima,64,PM2.5,47,1,17,33,380,11,0,0,0,0
10,Vereeniging,53,PM2.5,41,2,14,33,136,31,2,7,0,0
11,Seattle,26,PM10,31,0,6,28,140,17,2,7,0,0
12,Bozhou,107,PM2.5,37,1,37,81,139,9,0,0,0,0
13,Nellore,81,PM2.5,19,2,24,62,498,30,6,16,0,0
14,Hamilton,57,PM2.5,4,1,13,27,509,20,11,67,0,0
15,Cagayan de Oro City,98,PM2.5,15,0,37,92,154,14,0,0,0,0
16,Krakow,142,PM2.5,3,6,51,56,910,22,0,68,4,0
17,Gorakhpur,152,PM2.5,25,6,51,109,576,10,2,0,0,0
18,Dasmarinas,71,PM2.5,26,1,20,62,207,30,0,0,0,0
19,Ar-Rayyan,60,PM2.5,48,1,17,72,131,2,0,0,0,0
20,Cuttack,158,PM2.5,54,11,79,114,529,14,0,0,0,0
21,Denver,35,PM2.5,25,0,8,18,282,27,0,3,0,0
22,Qingyuan,93,PM2.5,55,2,32,66,278,36,1,12,0,0
23,Banjarmasin,34,PM2.5,23,1,7,12,234,5,0,0,0,0
24,Kottayam,93,PM2.5,13,6,29,76,986,21,14,22,0,0
25,Belgaum,25,PM2.5,5,0,7,12,281,19,17,5,2,0
26,Sheffield,59,PM2.5,13,1,22,22,152,33,126,169,0,0
27,Gaza,81,PM10,39,0,26,129,373,3,1,4,0,0
28,Zaragoza,33,O3,32,1,6,17,131,6,3,9,0,0
29,Zaporizhzhya,117,PM2.5,26,4,44,50,250,20,0,0,0,0
30,Malegaon,164,PM2.5,46,8,68,102,521,14,0,0,2,0
31,Sao Jose dos Campos,68,PM2.5,4,0,24,29,102,13,0,0,1,0
32,Mangalore,143,PM2.5,12,2,48,78,288,28,5,16,0,0
33,Okayama,82,PM2.5,12,9,24,34,488,42,8,50,0,145
34,Ribeirao Preto,60,PM2.5,40,1,15,16,158,3,0,0,0,0
35,Xianyang Shaanxi,60,PM2.5,40,1,15,16,158,3,0,0,0,0
36,Bunia,22,PM2.5,19,0,5,8,142,0,0,0,0,0
37,Lviv,119,PM2.5,7,4,47,68,317,38,0,17,0,0
38,Tongliao,74,PM2.5,33,2,20,35,349,4,0,0,0,0
39,Sialkot,154,PM2.5,54,4,49,82,780,15,17,36,0,0
40,Buffalo City,61,PM2.5,29,0,17,48,84,37,0,0,0,0
41,Suining Sichuan,61,PM2.5,29,0,17,48,84,37,0,0,0,0
42,Oaxaca de Juarez,58,PM2.5,8,0,14,20,386,8,0,0,0,0
43,Washington,70,PM2.5,10,1,21,55,358,22,25,44,0,0
44,Sargodha,97,PM2.5,55,3,31,46,390,6,0,0,0,0
45,Bhavnagar,168,PM2.5,29,24,90,159,841,14,7,23,7,0
46,Gold Coast,34,PM2.5,22,1,8,31,61,23,0,0,0,0
47,Florence,60,PM2.5,6,0,15,28,328,15,9,47,0,0
48,Jammu,58,PM2.5,7,1,13,25,591,27,33,72,0,0
49,Yulin Shaanxi,58,PM2.5,7,1,13,25,591,27,33,72,0,0
50,Nanded Waghala,153,PM2.5,9,11,42,84,244,0,11,11,0,0
51,Tirupati,65,PM2.5,9,0,18,36,746,16,7,18,1,0
52,Bacoor,65,PM2.5,25,0,19,19,212,19,0,0,0,0
53,The Hague,55,PM2.5,17,1,17,46,144,44,13,0,1,0
54,Seville,81,PM2.5,3,2,25,37,507,29,25,41,0,0
55,Dongtai,130,PM2.5,37,3,49,116,878,20,0,0,0,0
56,Bali,74,PM2.5,13,0,25,47,119,17,0,0,0,0
57,Boston,69,PM2.5,3,0,21,39,605,30,30,52,0,0
58,Yuxi,48,PM2.5,33,2,12,16,462,7,0,0,0,0
59,Bristol,59,PM2.5,3,1,16,25,467,24,16,41,0,0
60,Cheonan,60,PM2.5,4,2,14,32,802,17,3,7,0,0
61,Jundiai,59,PM2.5,0,1,14,18,439,20,0,0,1,0
62,Gulbarga,94,PM2.5,13,7,36,65,554,8,6,18,0,0
63,Padova,73,PM2.5,4,0,17,21,357,22,0,30,2,0
64,Durgapur,178,PM2.5,74,0,102,253,676,9,7,26,5,0
65,Kurnool,96,PM2.5,29,2,32,49,309,8,1,8,1,0
66,El Paso,36,PM10,33,0,8,42,100,11,2,7,0,0
67,Nantes,71,PM2.5,20,0,19,30,188,32,2,2,0,0
68,Zagreb,98,PM2.5,4,6,34,37,349,23,0,0,2,0
69,Nashville,44,PM2.5,27,0,9,21,90,12,0,0,0,0
70,Genoa,73,PM2.5,24,1,25,35,316,28,1,26,2,0
71,Ezhou,71,PM2.5,5,0,20,29,429,17,4,23,0,0
72,Santiago,63,PM2.5,15,1,17,43,399,24,0,0,0,0
73,Mar Del Plata,23,PM2.5,16,0,6,10,61,0,0,0,0,0
74,Lodz,133,PM2.5,3,3,45,80,1097,31,0,73,5,0
75,Oklahoma City,30,PM2.5,27,0,7,30,117,11,0,0,0,0
76,Las Vegas,41,PM2.5,19,0,10,33,238,31,0,0,0,0
77,General Santos City,26,O3,24,0,6,8,139,2,0,0,0,0
78,Detroit,31,PM2.5,18,1,5,26,155,11,0,0,0,0
79,Manama,152,PM2.5,64,22,58,128,194,28,0,0,0,0
80,Portland,28,O3,32,1,4,19,26,9,0,1,0,0
81,Macao,105,O3,61,3,24,67,469,28,0,0,0,0
82,Zhoushan,35,PM2.5,26,0,10,15,89,6,0,0,0,0
83,Jhansi,99,PM2.5,46,6,34,85,344,20,1,6,0,0
84,Memphis,33,PM2.5,30,0,5,5,98,1,0,0,0,0
85,Doha,160,PM2.5,57,23,76,177,208,43,0,0,0,0
86,Chiclayo,28,PM2.5,18,0,7,9,60,1,0,0,0,0
87,Wuhai,35,O3,38,5,8,26,265,4,0,0,0,0
88,Be'er Sheva,95,PM2.5,42,1,32,109,300,2,1,2,0,0
89,Durango,20,O3,22,0,2,3,110,2,0,0,0,0
90,Bokaro Steel City,164,PM2.5,73,12,79,162,832,15,9,31,5,0
91,Wroclaw,151,PM2.5,4,7,64,92,803,37,1,85,3,0
92,Venezia,63,PM2.5,3,0,15,46,187,53,0,72,0,0
93,Jambi,48,PM2.5,21,1,12,17,235,8,0,0,0,0
94,Duesseldorf,84,PM2.5,3,1,31,52,246,33,20,11,1,0
95,Belfast,64,PM2.5,15,1,22,26,87,40,5,23,0,0
96,Stuttgart,44,PM2.5,11,1,12,30,350,32,20,19,0,0
97,Riga,101,PM2.5,9,1,40,61,281,33,0,0,0,0
98,Kolhapur,104,PM2.5,44,2,39,77,333,31,5,14,1,0
99,Bacolod,50,PM2.5,17,0,12,32,101,10,0,0,0,0
100,Ulyanovsk,61,PM2.5,25,2,15,26,145,22,0,0,0,0
101,Al-Ain,61,PM2.5,25,2,15,26,145,22,0,0,0,0
102,Bari,23,PM2.5,9,1,7,10,245,11,0,1,0,0
103,Yulin Guangxi,97,PM2.5,43,2,35,77,266,20,1,9,0,0
104,Ajmer,115,PM2.5,51,6,34,124,463,18,2,16,5,0
105,Kuching,136,PM2.5,16,1,60,64,315,20,0,0,0,0
106,Geneva,52,PM2.5,11,0,12,6,305,25,4,5,0,0
107,Anshun,67,PM2.5,2,1,19,36,945,40,73,108,0,0
108,Colombo,32,PM2.5,21,0,11,23,66,18,0,0,0,0
109,Ujjain,151,PM2.5,61,1,57,140,324,31,3,10,0,0
110,Gothenburg,85,PM2.5,8,1,28,44,242,23,0,0,0,0
111,Patiala,170,PM2.5,28,2,93,231,688,30,1428,8,2370,0
112,Bilaspur,143,PM2.5,35,7,46,81,462,18,4,19,3,0
113,Louisville,54,PM2.5,27,1,14,22,121,13,0,0,0,0
114,San Jose del Monte,58,PM2.5,26,0,19,37,191,27,0,0,0,0
