,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,46,PM2.5,25,0,11,17,144,25,1,9,0,0
1,Thessaloniki,120,PM2.5,5,3,39,64,179,21,0,0,9,0
2,Bologna,78,PM2.5,18,1,25,42,699,46,51,34,2,0
3,Barcelona-Puerto La Cruz,34,O3,37,0,3,8,180,5,1,6,1,0
4,Cherthala,154,PM2.5,4,5,70,95,828,12,21,42,0,0
5,Quzhou,111,PM2.5,2,2,40,80,552,23,0,0,0,0
6,Sorocaba,52,PM2.5,12,0,11,30,375,25,0,0,1,0
7,Nottingham,38,PM2.5,35,1,9,15,136,14,5,10,0,0
8,Xalapa,52,PM2.5,33,2,14,21,209,5,0,0,0,0
9,Frankfurt,61,PM2.5,1,0,15,32,553,24,41,65,2,0
10,Nakhon Ratchasima,85,PM2.5,3,1,43,78,1220,44,0,0,0,0
11,Vereeniging,65,PM2.5,14,3,20,38,717,22,2,16,0,0
12,Seattle,51,PM2.5,27,0,11,34,395,29,19,35,0,0
13,Bozhou,119,PM2.5,49,1,35,93,292,9,0,0,0,0
14,Nellore,77,PM2.5,17,2,25,58,411,22,7,13,0,0
15,Hamilton,55,PM2.5,23,0,14,53,413,21,1,22,0,0
16,Cagayan de Oro City,59,PM2.5,28,0,29,69,105,5,0,0,0,0
17,Krakow,86,PM2.5,16,2,31,46,470,20,0,22,1,0
18,Gorakhpur,134,PM2.5,0,6,55,109,568,11,2,39,0,0
19,Dasmarinas,64,PM2.5,45,0,25,49,180,22,0,0,0,0
20,Ar-Rayyan,72,PM2.5,18,1,24,89,119,4,0,0,0,0
21,Cuttack,139,PM2.5,30,6,55,79,422,7,0,0,0,0
22,Denver,70,PM10,23,0,16,45,495,71,0,2,0,0
23,Qingyuan,126,PM2.5,7,2,53,82,591,52,16,46,0,0
24,Banjarmasin,36,PM2.5,27,1,8,13,160,1,0,0,0,0
25,Kottayam,160,PM2.5,7,5,82,138,824,26,18,39,0,0
26,Belgaum,29,PM2.5,19,0,6,9,258,13,3,0,1,0
27,Sheffield,28,O3,35,1,8,8,136,13,11,25,0,0
28,Gaza,170,PM2.5,35,0,81,221,315,3,0,3,0,0
29,Zaragoza,28,O3,34,1,3,6,183,6,3,8,0,0
30,Zaporizhzhya,91,PM2.5,9,13,33,48,623,20,0,0,0,0
31,Malegaon,178,PM2.5,22,6,111,134,813,22,3,13,2,0
32,Sao Jose dos Campos,55,PM2.5,15,0,13,31,101,22,0,0,0,0
33,Mangalore,166,PM2.5,7,3,83,114,485,20,9,22,1,0
34,Okayama,49,PM2.5,3,2,13,50,586,49,15,31,0,141
35,Ribeirao Preto,65,PM2.5,32,1,21,48,136,17,0,0,0,0
36,Xianyang Shaanxi,65,PM2.5,32,1,21,48,136,17,0,0,0,0
37,Bunia,22,PM2.5,25,0,6,9,140,0,0,0,0,0
38,Lviv,83,PM2.5,19,2,28,37,187,21,0,4,0,0
39,Tongliao,91,PM2.5,12,24,31,74,611,26,0,0,0,0
40,Sialkot,184,PM2.5,6,4,138,138,991,13,16,31,1,0
41,Buffalo City,69,PM2.5,14,1,18,45,111,21,0,0,0,0
42,Suining Sichuan,69,PM2.5,14,1,18,45,111,21,0,0,0,0
43,Oaxaca de Juarez,58,PM2.5,27,0,17,25,211,18,0,0,0,0
44,Washington,61,PM2.5,11,1,15,55,369,34,7,25,0,0
45,Sargodha,194,PM2.5,11,3,152,174,1242,15,0,0,0,0
46,Bhavnagar,159,PM2.5,16,12,76,124,1077,15,7,22,7,0
47,Gold Coast,56,PM2.5,34,1,16,37,65,22,0,0,0,0
48,Florence,47,PM2.5,23,0,12,30,410,17,1,17,0,0
49,Jammu,47,PM2.5,15,0,12,22,314,27,17,44,0,0
50,Yulin Shaanxi,47,PM2.5,15,0,12,22,314,27,17,44,0,0
51,Nanded Waghala,151,PM2.5,8,10,60,100,166,2,12,15,0,0
52,Tirupati,58,PM2.5,10,2,16,16,620,4,3,7,0,0
53,Bacoor,67,PM2.5,45,0,29,29,180,12,0,0,0,0
54,The Hague,56,PM2.5,19,1,12,16,178,20,1,0,1,0
55,Seville,64,PM2.5,28,2,18,27,415,19,4,10,0,0
56,Dongtai,86,PM2.5,18,3,32,54,707,21,0,0,0,0
57,Bali,54,PM2.5,27,0,18,30,137,12,0,0,0,0
58,Boston,41,PM2.5,26,0,9,33,221,18,8,17,0,0
59,Yuxi,80,PM2.5,2,5,27,44,960,14,0,0,0,0
60,Bristol,22,O3,25,0,6,10,220,9,1,11,0,0
61,Cheonan,44,PM2.5,4,2,10,20,622,21,6,13,0,0
62,Jundiai,51,PM2.5,8,0,13,24,307,28,0,0,0,0
63,Gulbarga,146,PM2.5,14,6,64,97,1,15,6,19,0,0
64,Padova,41,PM2.5,29,0,12,12,268,7,0,7,1,0
65,Durgapur,174,PM2.5,8,26,93,218,979,10,8,29,11,0
66,Kurnool,102,PM2.5,11,3,38,71,452,10,4,25,0,0
67,El Paso,41,PM10,26,0,10,41,247,17,4,12,0,0
68,Nantes,73,PM2.5,30,1,19,37,145,25,0,0,0,0
69,Zagreb,126,PM2.5,2,7,43,47,437,29,0,0,2,0
70,Nashville,61,PM2.5,26,1,20,51,336,39,0,0,0,0
71,Genoa,46,PM2.5,13,1,6,7,395,14,0,15,2,0
72,Ezhou,60,PM2.5,18,0,18,58,311,19,1,11,0,0
73,Santiago,70,PM2.5,34,2,23,75,410,36,0,0,0,0
74,Mar Del Plata,25,PM2.5,14,0,5,9,69,1,0,0,0,0
75,Lodz,102,PM2.5,15,2,38,52,435,17,0,12,2,0
76,Oklahoma City,59,PM2.5,29,0,18,71,831,34,31,52,0,0
77,Las Vegas,41,PM2.5,35,0,9,43,215,26,1,0,0,0
78,General Santos City,75,PM2.5,34,0,36,36,157,5,0,0,0,0
79,Detroit,65,PM2.5,11,2,19,49,373,36,0,0,0,0
80,Manama,120,PM2.5,43,33,42,79,221,15,0,0,0,0
81,Portland,52,PM2.5,28,1,12,38,93,18,6,13,0,0
82,Macao,65,PM2.5,30,3,18,47,517,24,0,0,0,0
83,Zhoushan,47,PM2.5,26,1,12,38,310,38,0,0,0,0
84,Jhansi,174,PM2.5,6,10,115,213,1042,13,11,22,5,0
85,Memphis,48,PM10,6,3,10,49,411,43,0,0,0,0
86,Doha,151,PM2.5,24,13,54,115,285,51,0,0,0,0
87,Chiclayo,34,PM2.5,18,0,8,12,62,1,0,0,0,0
88,Wuhai,78,PM2.5,32,3,21,57,434,15,0,0,0,0
89,Be'er Sheva,404,PM10,34,1,105,446,285,3,0,4,0,0
90,Durango,33,O3,27,0,2,3,115,5,0,0,0,0
91,Bokaro Steel City,183,PM2.5,19,32,111,210,3806,14,8,29,0,0
92,Wroclaw,131,PM2.5,13,4,52,54,352,21,1,13,1,0
93,Venezia,58,PM2.5,31,0,18,18,162,12,0,0,0,0
94,Jambi,41,PM2.5,36,2,9,16,170,2,0,0,0,0
95,Duesseldorf,61,PM2.5,12,1,16,27,180,42,12,9,1,0
96,Belfast,53,PM2.5,34,1,12,29,31,14,0,3,0,0
97,Stuttgart,39,PM2.5,16,0,10,37,263,41,11,21,0,0
98,Riga,86,PM2.5,23,1,26,34,185,22,0,0,0,0
99,Kolhapur,100,PM2.5,23,3,33,53,393,7,5,12,1,0
100,Bacolod,54,PM2.5,36,0,14,36,116,9,0,0,0,0
101,Ulyanovsk,62,PM2.5,21,0,18,36,136,12,0,0,0,0
102,Al-Ain,151,PM2.5,17,2,53,178,168,21,0,0,0,0
103,Bari,35,O3,37,0,4,8,244,2,0,0,1,0
