,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,46,PM2.5,19,0,9,12,158,15,1,10,0,0
1,Thessaloniki,139,PM2.5,5,2,53,96,114,13,0,0,8,0
2,Bologna,91,PM2.5,5,1,30,31,528,40,13,30,1,0
3,Barcelona-Puerto La Cruz,29,PM2.5,24,0,7,12,303,12,2,14,1,0
4,Cherthala,97,PM2.5,4,6,34,64,800,11,20,45,0,0
5,Quzhou,116,PM2.5,1,3,43,96,656,23,0,0,0,0
6,Sorocaba,61,PM2.5,22,0,15,38,433,26,0,0,0,0
7,Nottingham,62,PM2.5,15,1,20,33,133,34,4,19,0,0
8,Xalapa,42,PM2.5,28,0,10,16,190,7,0,0,0,0
9,Frankfurt,51,PM2.5,13,1,12,19,241,24,4,21,1,0
10,Nakhon Ratchasima,43,PM2.5,32,1,7,12,180,1,0,0,0,0
11,Vereeniging,63,PM2.5,23,1,17,41,356,18,2,12,1,0
12,Seattle,44,PM2.5,23,0,11,38,532,39,47,74,0,0
13,Bozhou,120,PM2.5,43,0,42,65,204,9,0,0,0,0
14,Nellore,85,PM2.5,19,2,26,51,408,21,3,8,0,0
15,Hamilton,58,PM2.5,28,0,15,47,337,26,1,17,0,0
16,Cagayan de Oro City,23,O3,26,0,3,5,109,1,0,0,0,0
17,Krakow,138,PM2.5,4,4,52,77,846,27,0,75,3,0
18,Gorakhpur,158,PM2.5,8,7,69,137,1057,11,2,81,0,0
19,Dasmarinas,65,PM2.5,36,0,21,40,217,24,0,0,0,0
20,Ar-Rayyan,75,PM10,28,1,21,98,129,1,0,0,0,0
21,Cuttack,124,PM2.5,25,3,39,56,258,4,0,0,0,0
22,Denver,51,PM10,25,0,12,59,314,30,0,5,0,0
23,Qingyuan,130,PM2.5,11,1,52,80,303,35,3,19,0,0
24,Banjarmasin,31,PM2.5,21,1,7,10,156,3,0,0,0,0
25,Kottayam,121,PM2.5,7,6,44,82,789,17,17,39,0,0
26,Belgaum,33,PM2.5,11,0,9,14,323,17,5,0,1,0
27,Sheffield,47,PM2.5,19,1,12,14,122,22,10,29,0,0
28,Gaza,65,PM10,6,0,18,98,719,12,2,14,1,0
29,Zaragoza,57,PM2.5,3,2,18,29,262,20,12,32,0,0
30,Zaporizhzhya,73,PM2.5,4,21,22,36,673,28,0,0,0,0
31,Malegaon,164,PM2.5,17,5,79,114,805,21,1,9,3,0
32,Sao Jose dos Campos,64,PM2.5,27,0,17,33,102,30,0,0,0,0
33,Mangalore,161,PM2.5,8,2,74,85,428,17,10,24,0,0
34,Okayama,58,PM2.5,7,2,17,46,387,44,4,16,0,167
35,Ribeirao Preto,61,PM2.5,33,1,18,37,232,14,0,0,0,0
36,Xianyang Shaanxi,61,PM2.5,33,1,18,37,232,14,0,0,0,0
37,Bunia,19,O3,22,0,5,7,125,0,0,0,0,0
38,Lviv,89,PM2.5,16,2,33,44,187,19,0,11,5,0
39,Tongliao,121,PM2.5,25,3,41,78,176,9,0,0,0,0
40,Sialkot,121,PM2.5,25,3,41,78,176,9,0,0,0,0
