,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,27,O3,31,1,1,16,138,7,1,8,0,0
1,Thessaloniki,65,PM2.5,21,2,20,24,178,12,0,0,3,0
2,Bologna,72,PM2.5,7,1,24,27,251,22,0,0,0,0
3,Barcelona-Puerto La Cruz,29,NO2,3,1,5,18,423,32,33,66,1,0
4,Cherthala,142,PM2.5,4,6,56,87,796,27,22,33,0,0
5,Quzhou,90,PM2.5,41,5,27,65,480,15,0,0,0,0
6,Sorocaba,41,PM2.5,10,0,9,21,270,19,0,0,0,0
7,Nottingham,30,O3,38,1,2,4,128,2,1,2,0,0
8,Xalapa,55,PM2.5,28,2,14,21,234,4,0,0,0,0
9,Frankfurt,37,PM2.5,20,0,9,14,191,12,2,10,1,0
10,Nakhon Ratchasima,138,PM2.5,54,1,50,79,490,12,0,0,0,0
11,Vereeniging,33,PM2.5,35,3,7,8,112,11,3,14,0,0
12,Seattle,49,PM2.5,0,1,14,31,635,38,39,66,0,0
13,Bozhou,84,PM2.5,38,1,27,69,21,12,0,0,0,0
14,Nellore,122,PM2.5,19,3,41,72,616,24,5,14,1,0
15,Hamilton,54,PM2.5,13,2,11,23,446,18,2,20,0,0
16,Cagayan de Oro City,93,PM2.5,32,0,36,51,96,9,0,0,0,0
17,Krakow,90,PM2.5,5,2,31,43,432,10,0,16,1,0
18,Gorakhpur,113,PM2.5,4,6,41,76,480,10,2,34,0,0
19,Dasmarinas,81,PM2.5,47,2,29,57,186,24,0,0,0,0
20,Ar-Rayyan,72,PM2.5,19,5,25,71,142,8,0,0,0,0
21,Cuttack,134,PM2.5,42,7,47,67,377,4,0,0,0,0
22,Denver,45,PM2.5,6,0,11,39,767,46,0,3,0,0
23,Qingyuan,113,PM2.5,38,4,42,86,502,49,7,32,0,0
24,Banjarmasin,28,PM2.5,31,1,6,10,158,1,0,0,0,0
25,Kottayam,136,PM2.5,8,6,53,114,797,22,19,32,0,0
26,Belgaum,24,O3,32,0,2,3,358,7,7,0,1,0
27,Sheffield,30,O3,36,1,4,4,125,3,2,5,0,0
28,Gaza,125,PM10,33,0,42,218,260,3,0,3,0,0
29,Zaragoza,15,PM2.5,26,2,4,12,131,8,3,11,0,0
30,Zaporizhzhya,141,PM2.5,19,6,49,57,326,19,0,0,0,0
31,Malegaon,175,PM2.5,27,3,103,130,765,23,6,19,1,0
32,Sao Jose dos Campos,55,PM2.5,10,0,16,30,101,16,0,0,0,0
33,Mangalore,138,PM2.5,23,2,44,113,297,33,11,28,0,0
34,Okayama,65,PM2.5,35,2,18,50,394,40,3,12,0,82
35,Ribeirao Preto,46,PM2.5,13,1,10,35,108,17,0,0,0,0
36,Xianyang Shaanxi,46,PM2.5,13,1,10,35,108,17,0,0,0,0
37,Bunia,22,O3,25,0,5,8,134,0,0,0,0,0
38,Lviv,76,PM2.5,18,2,23,37,170,20,0,3,1,0
39,Tongliao,152,PM2.5,13,21,58,84,786,23,0,0,0,0
40,Sialkot,128,PM2.5,10,4,47,91,1007,7,7,15,1,0
41,Buffalo City,76,PM2.5,17,0,29,54,59,27,0,0,0,0
42,Suining Sichuan,76,PM2.5,17,0,29,54,59,27,0,0,0,0
43,Oaxaca de Juarez,57,PM2.5,29,1,14,17,155,9,0,0,0,0
44,Washington,54,PM2.5,5,1,14,59,454,40,45,79,0,0
45,Sargodha,126,PM2.5,39,1,44,64,569,8,0,0,0,0
46,Bhavnagar,164,PM2.5,19,22,82,131,1067,15,8,22,7,0
47,Gold Coast,62,PM2.5,20,1,23,35,60,22,0,0,0,0
48,Florence,49,PM2.5,11,3,13,24,497,21,2,17,0,0
49,Jammu,65,PM2.5,6,0,23,47,355,29,16,44,0,0
50,Yulin Shaanxi,65,PM2.5,6,0,23,47,355,29,16,44,0,0
51,Nanded Waghala,161,PM2.5,37,11,76,117,557,2,11,13,0,0
52,Tirupati,84,PM2.5,11,2,30,34,760,12,5,12,1,0
53,Bacoor,48,PM2.5,46,2,12,21,185,3,0,0,0,0
54,The Hague,29,PM2.5,31,0,6,13,156,14,0,0,1,0
55,Seville,74,PM2.5,22,2,27,27,401,16,1,5,0,0
56,Dongtai,90,PM2.5,37,3,24,49,580,9,0,0,0,0
57,Bali,75,PM2.5,33,0,22,35,178,25,0,0,0,0
58,Boston,43,PM2.5,9,0,11,38,514,23,13,34,0,0
59,Yuxi,90,PM2.5,12,4,35,71,1559,19,0,0,0,0
60,Bristol,26,PM2.5,13,0,8,11,574,24,23,47,0,0
61,Cheonan,151,PM2.5,5,2,59,59,831,18,8,14,1,0
62,Jundiai,45,PM2.5,7,0,12,36,262,18,0,0,0,0
63,Gulbarga,106,PM2.5,18,8,37,79,636,8,5,15,1,0
64,Padova,73,PM2.5,2,1,21,22,238,8,0,0,0,0
65,Durgapur,159,PM2.5,22,10,74,180,686,8,12,30,11,0
66,Kurnool,128,PM2.5,11,3,51,159,474,17,7,33,0,0
67,El Paso,75,PM10,1,2,27,152,603,42,152,180,0,0
68,Nantes,51,PM2.5,35,0,11,30,138,18,0,0,0,0
69,Zagreb,121,PM2.5,2,5,39,56,437,20,0,0,3,0
70,Nashville,61,PM2.5,27,2,17,41,166,17,0,0,0,0
71,Genoa,57,PM2.5,24,0,16,19,189,17,0,0,0,0
72,Ezhou,53,PM2.5,7,4,13,25,336,15,1,13,0,0
73,Santiago,63,PM2.5,11,2,18,57,498,34,0,0,0,0
74,Mar Del Plata,19,PM2.5,15,0,5,8,65,0,0,0,0,0
75,Lodz,62,PM2.5,28,2,17,26,314,14,0,8,1,0
76,Oklahoma City,57,PM2.5,23,0,16,64,742,42,32,62,0,0
77,Las Vegas,57,PM10,12,0,16,70,473,47,2,0,0,0
78,General Santos City,40,PM2.5,42,0,9,13,153,0,0,0,0,0
79,Detroit,41,PM10,19,2,10,49,229,25,0,0,0,0
80,Manama,157,PM2.5,29,78,68,135,249,41,0,0,0,0
81,Portland,63,PM2.5,2,1,18,31,443,27,40,55,0,0
82,Macao,74,PM2.5,65,4,28,60,548,20,0,0,0,0
83,Zhoushan,58,PM2.5,26,2,17,34,156,12,0,0,0,0
84,Jhansi,124,PM2.5,11,5,42,68,510,19,4,13,3,0
85,Memphis,52,PM2.5,24,1,12,31,178,26,0,0,0,0
86,Doha,167,PM2.5,36,21,96,158,314,60,0,0,0,0
87,Chiclayo,34,PM2.5,17,0,8,12,63,1,0,0,0,0
88,Wuhai,84,PM2.5,26,4,26,118,518,8,0,0,0,0
89,Be'er Sheva,120,PM2.5,31,1,47,189,199,5,0,5,0,0
90,Durango,22,O3,16,0,2,3,171,8,0,0,0,0
91,Bokaro Steel City,157,PM2.5,50,18,69,141,666,11,10,24,3,0
92,Wroclaw,122,PM2.5,6,5,38,45,394,19,1,15,2,0
93,Venezia,71,PM2.5,3,1,18,20,192,14,0,0,0,0
94,Jambi,40,PM2.5,40,1,8,13,152,1,0,0,0,0
95,Duesseldorf,54,PM2.5,25,1,16,20,140,17,0,4,1,0
96,Belfast,38,PM2.5,32,1,9,16,41,11,0,2,0,0
97,Stuttgart,38,PM2.5,32,1,9,16,41,11,0,2,0,0
98,Riga,108,PM2.5,11,2,44,49,275,27,0,0,0,0
