,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,24,O3,28,0,2,3,127,1,3,5,0,0
1,Thessaloniki,160,PM2.5,14,2,79,117,139,20,0,0,6,0
2,Bologna,121,PM2.5,7,1,41,46,763,32,48,54,2,0
3,Barcelona-Puerto La Cruz,26,O3,31,1,3,14,176,6,2,7,1,0
4,Cherthala,157,PM2.5,4,6,75,104,800,19,33,43,0,0
5,Quzhou,105,PM2.5,3,4,40,84,630,27,0,0,0,0
6,Sorocaba,66,PM2.5,20,1,21,31,452,24,0,0,2,0
7,Nottingham,48,PM2.5,33,0,12,16,130,13,4,7,0,0
8,Xalapa,36,PM2.5,19,0,10,16,330,13,0,0,0,0
9,Frankfurt,37,PM2.5,11,0,8,15,148,17,2,4,0,0
10,Nakhon Ratchasima,118,PM2.5,18,1,50,81,820,32,0,0,0,0
11,Vereeniging,39,O3,44,2,10,19,150,10,2,4,0,0
12,Seattle,41,PM2.5,11,0,9,31,260,35,3,16,0,0
13,Bozhou,99,PM2.5,38,1,22,83,108,10,0,0,0,0
14,Nellore,162,PM2.5,19,7,84,134,801,33,10,39,2,0
15,Hamilton,70,PM2.5,4,1,25,48,580,32,5,34,0,0
16,Cagayan de Oro City,33,O3,42,0,7,12,123,0,0,0,0,0
17,Krakow,85,PM2.5,4,2,27,43,447,21,0,61,1,0
18,Gorakhpur,128,PM2.5,1,6,31,78,716,11,2,41,0,0
19,Dasmarinas,86,PM2.5,52,2,29,51,190,21,0,0,0,0
20,Ar-Rayyan,69,PM2.5,18,4,21,55,136,5,0,0,0,0
21,Cuttack,70,PM2.5,25,2,21,30,290,7,0,0,0,0
22,Denver,63,PM2.5,1,2,18,88,1841,57,0,0,0,0
23,Qingyuan,132,PM2.5,34,2,56,80,318,26,3,14,0,0
24,Banjarmasin,31,PM2.5,31,1,6,10,179,1,0,0,0,0
25,Kottayam,156,PM2.5,7,6,68,95,773,16,29,41,0,0
26,Belgaum,18,PM2.5,15,0,3,7,172,4,3,1,1,0
27,Sheffield,29,O3,32,0,2,4,127,7,6,13,0,0
28,Gaza,57,PM2.5,14,0,15,29,630,12,3,15,1,0
29,Zaragoza,39,PM2.5,28,2,7,18,139,19,5,15,0,0
30,Zaporizhzhya,135,PM2.5,15,7,56,85,275,20,0,0,0,0
31,Malegaon,144,PM2.5,19,4,46,88,653,18,2,7,2,0
32,Sao Jose dos Campos,54,PM2.5,20,0,11,24,148,24,0,0,0,0
33,Mangalore,151,PM2.5,6,2,56,78,385,28,6,12,0,0
34,Okayama,49,PM2.5,25,2,12,44,468,39,2,8,0,84
35,Ribeirao Preto,64,PM2.5,26,1,18,35,178,20,0,0,1,0
36,Xianyang Shaanxi,64,PM2.5,26,1,18,35,178,20,0,0,1,0
37,Bunia,15,O3,19,0,3,5,106,0,0,0,0,0
38,Lviv,96,PM2.5,20,2,32,46,166,20,0,19,4,0
39,Tongliao,116,PM2.5,14,18,45,45,524,18,0,0,0,0
40,Sialkot,155,PM2.5,8,3,55,104,756,8,7,21,1,0
41,Buffalo City,63,PM2.5,25,0,17,46,68,17,0,0,0,0
42,Suining Sichuan,63,PM2.5,25,0,17,46,68,17,0,0,0,0
43,Oaxaca de Juarez,57,PM2.5,24,0,16,19,178,13,0,0,0,0
