,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,21,PM2.5,24,0,7,19,143,13,0,9,0,0
1,Thessaloniki,154,PM2.5,23,2,60,96,134,12,0,0,8,0
2,Bologna,99,PM2.5,12,0,31,43,277,28,0,0,0,0
3,Barcelona-Puerto La Cruz,30,PM2.5,26,2,7,13,145,13,0,0,0,0
4,Cherthala,131,PM2.5,84,6,51,97,479,19,0,0,0,0
5,Quzhou,119,PM2.5,44,4,43,128,717,23,0,0,0,0
6,Sorocaba,63,PM2.5,8,1,19,35,1062,23,0,0,3,0
7,Nottingham,55,PM2.5,21,1,15,25,158,24,11,25,0,0
8,Xalapa,61,PM2.5,12,1,18,26,443,18,0,0,0,0
9,Frankfurt,73,PM2.5,6,2,25,32,272,42,0,0,0,0
10,Nakhon Ratchasima,80,PM2.5,42,1,23,39,410,9,0,0,0,0
11,Vereeniging,47,PM2.5,32,4,8,17,538,6,2,8,0,0
12,Seattle,36,NO2,25,0,7,28,307,39,7,19,0,0
13,Bozhou,126,PM2.5,31,1,44,63,131,11,0,0,0,0
14,Nellore,94,PM2.5,39,1,35,56,175,19,0,0,0,0
15,Hamilton,77,PM2.5,1,1,25,62,710,37,29,67,0,0
16,Cagayan de Oro City,84,PM2.5,30,0,31,36,110,5,0,0,0,0
17,Krakow,156,PM2.5,1,4,73,103,1019,28,0,63,5,0
18,Gorakhpur,169,PM2.5,61,12,91,160,676,12,0,0,0,0
19,Dasmarinas,93,PM2.5,42,2,39,56,200,33,0,0,0,0
20,Ar-Rayyan,57,PM2.5,16,1,17,47,170,10,0,0,0,0
21,Cuttack,148,PM2.5,53,10,63,90,431,5,0,0,0,0
22,Qingyuan,117,PM2.5,49,3,40,86,327,42,3,16,0,0
23,Banjarmasin,53,PM2.5,27,1,17,28,159,12,0,0,0,0
24,Kottayam,125,PM2.5,79,6,47,94,468,18,0,0,0,0
25,Belgaum,53,PM2.5,10,0,13,15,406,20,9,0,3,0
26,Sheffield,35,PM2.5,28,1,11,14,139,16,1,9,0,0
27,Gaza,74,PM2.5,18,0,23,71,538,5,0,6,1,0
28,Zaragoza,32,O3,36,0,4,16,115,7,0,0,0,0
29,Zaporizhzhya,117,PM2.5,20,4,46,50,275,19,0,0,0,0
30,Malegaon,163,PM2.5,44,10,77,118,345,15,0,0,0,0
31,Sao Jose dos Campos,76,PM2.5,20,0,23,40,104,23,0,0,0,0
32,Mangalore,122,PM2.5,40,1,33,84,286,26,0,0,0,0
33,Okayama,68,PM2.5,13,3,20,52,678,44,9,22,0,170
34,Ribeirao Preto,68,PM2.5,25,1,18,32,187,20,0,0,0,0
35,Xianyang Shaanxi,67,PM2.5,27,1,20,37,159,16,0,0,0,0
36,Bunia,22,PM2.5,23,0,6,9,130,0,0,0,0,0
37,Lviv,115,PM2.5,7,5,38,54,318,30,0,15,0,0
38,Tongliao,91,PM2.5,26,6,33,52,437,9,0,0,0,0
39,Sialkot,256,PM2.5,23,4,202,202,623,11,12,37,1,0
40,Buffalo City,61,PM2.5,24,0,18,50,123,21,0,0,0,0
41,Suining Sichuan,61,PM2.5,24,0,18,50,123,21,0,0,0,0
42,Oaxaca de Juarez,65,PM2.5,17,1,21,25,326,19,0,0,0,0
43,Washington,72,PM2.5,7,1,21,54,471,37,23,52,0,0
44,Sargodha,160,PM2.5,55,1,66,70,429,2,0,0,0,0
45,Bhavnagar,151,PM2.5,20,27,57,132,1151,16,7,25,6,0
46,Gold Coast,36,PM2.5,25,1,9,29,61,20,0,0,0,0
47,Florence,73,PM2.5,2,1,24,46,547,31,18,45,0,0
48,Jammu,74,PM2.5,1,1,25,61,724,36,51,98,0,0
49,Yulin Shaanxi,74,PM2.5,1,1,25,61,724,36,51,98,0,0
50,Nanded Waghala,152,PM2.5,9,11,57,76,218,5,10,15,2,0
51,Tirupati,82,PM2.5,10,2,31,45,693,17,5,16,0,0
52,Bacoor,41,PM2.5,42,1,10,15,202,4,0,0,0,0
53,The Hague,65,PM2.5,8,0,16,37,141,35,20,0,5,0
54,Seville,63,PM2.5,10,1,18,30,159,24,0,0,0,0
55,Dongtai,130,PM2.5,50,3,47,112,805,13,0,0,0,0
56,Bali,69,PM2.5,18,0,21,51,92,19,0,0,0,0
57,Boston,70,PM2.5,2,0,22,48,802,28,38,65,0,0
58,Yuxi,64,PM2.5,18,4,16,47,611,11,0,0,0,0
59,Bristol,54,PM2.5,8,0,15,26,576,26,20,47,0,0
60,Cheonan,73,PM2.5,6,1,14,28,792,15,3,8,0,0
61,Jundiai,76,PM2.5,0,1,25,67,582,27,0,0,1,0
62,Gulbarga,88,PM2.5,18,6,29,62,288,23,15,32,1,0
63,Padova,81,PM2.5,6,1,27,29,331,13,0,0,0,0
64,Durgapur,186,PM2.5,47,22,111,132,636,12,8,32,8,0
65,Kurnool,87,PM2.5,42,1,31,50,281,8,7,21,2,0
66,El Paso,35,PM2.5,34,0,9,32,100,15,1,8,0,0
67,Nantes,67,PM2.5,22,1,21,35,159,15,0,0,0,0
68,Zagreb,127,PM2.5,9,1,39,39,233,20,0,0,0,0
69,Nashville,66,PM2.5,19,0,19,38,90,15,0,0,0,0
70,Genoa,57,PM2.5,27,1,13,17,172,15,0,0,0,0
71,Ezhou,76,PM2.5,1,1,25,73,695,34,5,31,0,0
72,Santiago,59,PM2.5,16,2,15,48,420,30,0,0,0,0
73,Mar Del Plata,21,PM2.5,17,0,5,9,56,0,0,0,0,0
74,Lodz,144,PM2.5,3,4,53,67,857,28,0,33,6,0
75,Oklahoma City,47,PM10,21,0,9,34,121,15,0,0,0,0
76,Las Vegas,38,PM2.5,29,0,10,35,169,23,0,0,0,0
77,General Santos City,24,O3,31,0,5,8,125,1,0,0,0,0
78,Detroit,80,PM2.5,16,1,27,42,211,21,0,0,0,0
79,Manama,149,PM2.5,23,32,54,150,202,20,0,0,0,0
80,Portland,51,PM2.5,31,1,13,22,51,16,1,3,0,0
81,Macao,65,PM2.5,58,3,22,48,518,15,0,0,0,0
82,Zhoushan,64,PM2.5,18,0,19,19,90,12,0,0,0,0
83,Jhansi,157,PM2.5,65,6,67,110,805,25,4,18,0,0
84,Memphis,50,PM2.5,22,0,12,28,93,18,0,0,0,0
85,Doha,151,PM2.5,31,28,50,113,232,45,0,0,0,0
86,Chiclayo,32,PM2.5,19,0,7,11,57,0,0,0,0,0
87,Wuhai,58,PM2.5,39,3,14,28,265,3,0,0,0,0
88,Be'er Sheva,68,PM2.5,32,1,21,74,373,2,1,2,0,0
89,Durango,25,O3,21,0,2,3,140,6,0,0,0,0
90,Bokaro Steel City,175,PM2.5,50,13,89,128,679,13,10,32,7,0
91,Wroclaw,152,PM2.5,12,5,56,60,474,26,1,18,2,0
92,Venezia,88,PM2.5,4,1,33,34,243,21,0,0,0,0
93,Jambi,57,PM2.5,36,1,12,17,218,1,0,0,0,0
94,Duesseldorf,80,PM2.5,6,1,24,35,257,32,2,0,1,0
