,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,26,PM2.5,13,2,5,18,166,25,5,31,0,0
1,Thessaloniki,92,PM2.5,15,2,34,34,211,18,0,0,3,0
2,Bologna,96,PM2.5,9,1,37,52,419,44,23,55,2,0
3,Barcelona-Puerto La Cruz,60,PM2.5,1,1,13,31,566,29,53,81,1,0
4,Cherthala,122,PM2.5,11,7,44,70,873,26,19,28,0,0
5,Quzhou,124,PM2.5,75,5,46,93,507,16,0,0,0,0
6,Sorocaba,43,PM2.5,20,1,12,24,325,22,0,0,1,0
7,Nottingham,55,PM2.5,4,1,15,38,150,56,21,53,0,0
8,Xalapa,63,PM2.5,16,3,16,23,361,6,0,0,0,0
9,Frankfurt,47,PM2.5,5,0,11,25,159,19,9,29,0,0
10,Nakhon Ratchasima,86,PM2.5,62,1,28,52,460,21,0,0,0,0
11,Vereeniging,56,PM2.5,40,3,14,28,228,33,4,10,0,0
12,Seattle,34,PM10,0,0,8,32,298,27,21,41,0,0
13,Bozhou,103,PM2.5,42,1,34,98,185,13,0,0,0,0
14,Nellore,123,PM2.5,24,3,41,76,505,33,4,15,1,0
15,Hamilton,27,PM2.5,25,0,5,11,215,11,2,13,0,0
16,Cagayan de Oro City,96,PM2.5,24,0,36,53,151,13,0,0,0,0
17,Krakow,120,PM2.5,1,2,45,59,381,14,0,43,1,0
18,Gorakhpur,100,PM2.5,17,7,30,82,428,11,2,0,0,0
19,Dasmarinas,81,PM2.5,34,0,28,48,189,29,0,0,0,0
20,Ar-Rayyan,87,PM2.5,46,3,26,101,133,2,0,0,0,0
21,Cuttack,134,PM2.5,19,6,40,57,423,22,0,0,0,0
22,Denver,56,PM2.5,2,0,14,30,566,50,0,1,0,0
23,Qingyuan,82,PM2.5,44,2,25,89,382,41,1,18,0,0
24,Banjarmasin,53,PM2.5,13,1,15,23,348,10,0,0,0,0
25,Kottayam,118,PM2.5,13,6,45,86,860,34,16,28,0,0
26,Belgaum,30,PM2.5,10,0,8,15,300,11,18,1,1,0
27,Sheffield,42,PM2.5,27,0,10,20,147,33,8,33,0,0
28,Gaza,92,PM10,31,1,29,153,692,15,7,20,2,0
29,Zaragoza,45,PM2.5,4,2,10,19,253,35,43,67,0,0
30,Zaporizhzhya,151,PM2.5,27,5,55,66,268,24,0,0,0,0
31,Malegaon,163,PM2.5,63,7,76,117,458,15,1,12,1,0
32,Sao Jose dos Campos,54,PM2.5,23,0,15,38,108,13,0,0,0,0
33,Mangalore,135,PM2.5,18,2,46,116,297,24,5,21,0,0
34,Okayama,48,PM2.5,32,2,11,44,474,42,1,9,0,40
35,Ribeirao Preto,52,PM2.5,29,1,14,25,126,16,0,0,1,0
36,Xianyang Shaanxi,52,PM2.5,29,1,14,25,126,16,0,0,1,0
37,Bunia,22,O3,23,0,4,7,147,0,0,0,0,0
38,Lviv,81,PM2.5,16,3,25,37,167,24,0,9,1,0
39,Tongliao,80,PM2.5,22,10,29,45,611,21,0,0,0,0
40,Sialkot,107,PM2.5,16,4,34,79,678,10,8,25,1,0
41,Buffalo City,79,PM2.5,20,0,30,51,59,34,0,0,0,0
42,Suining Sichuan,79,PM2.5,20,0,30,51,59,34,0,0,0,0
43,Oaxaca de Juarez,31,PM2.5,29,0,7,10,148,1,0,0,0,0
44,Washington,38,PM2.5,23,1,9,32,208,15,23,42,0,0
45,Sargodha,91,PM2.5,40,1,37,55,457,12,0,0,0,0
46,Bhavnagar,177,PM2.5,28,18,98,167,787,16,31,20,7,0
47,Gold Coast,55,PM2.5,15,1,14,35,72,19,0,0,0,0
48,Florence,24,PM2.5,22,0,5,12,241,14,3,15,0,0
49,Jammu,40,PM2.5,23,0,15,20,187,12,1,13,0,0
50,Yulin Shaanxi,40,PM2.5,23,0,15,20,187,12,1,13,0,0
51,Nanded Waghala,149,PM2.5,29,12,52,90,600,3,12,15,1,0
52,Tirupati,108,PM2.5,15,2,30,59,695,15,4,17,1,0
53,Bacoor,55,PM2.5,34,0,10,16,191,7,0,0,0,0
54,The Hague,58,PM2.5,14,1,16,43,212,40,10,0,1,0
55,Seville,84,PM2.5,2,2,29,46,488,33,33,49,1,0
56,Dongtai,117,PM2.5,50,3,41,92,683,11,0,0,0,0
57,Bali,65,PM2.5,14,0,22,48,263,24,0,0,0,0
58,Boston,30,O3,27,0,4,16,177,10,2,5,0,0
59,Yuxi,63,PM2.5,39,3,18,28,489,8,0,0,0,0
60,Bristol,31,O3,27,0,2,4,154,2,0,2,0,0
61,Cheonan,140,PM2.5,8,2,45,78,820,24,3,8,1,0
62,Jundiai,52,PM2.5,27,1,15,33,198,14,0,0,1,0
63,Gulbarga,113,PM2.5,43,6,39,85,31,14,5,17,0,0
64,Padova,77,PM2.5,10,3,24,26,431,31,0,108,2,0
65,Durgapur,155,PM2.5,55,4,64,159,421,8,6,23,22,0
66,Kurnool,114,PM2.5,9,5,40,101,484,16,4,28,0,0
67,El Paso,88,PM10,0,1,25,121,500,26,54,71,0,0
68,Nantes,57,PM2.5,11,1,14,22,114,20,0,3,0,0
69,Zagreb,109,PM2.5,15,8,36,70,726,38,0,0,4,0
70,Nashville,24,O3,24,2,5,27,148,10,0,0,0,0
71,Genoa,68,PM2.5,25,2,19,25,210,28,17,41,2,0
72,Ezhou,29,PM2.5,18,0,7,13,220,10,4,18,0,0
73,Santiago,68,PM2.5,12,1,24,55,415,30,0,0,0,0
74,Mar Del Plata,23,PM2.5,15,0,5,9,66,0,0,0,0,0
75,Lodz,87,PM2.5,8,1,32,47,383,25,0,29,1,0
76,Oklahoma City,35,PM2.5,24,0,7,23,377,12,5,17,0,0
77,Las Vegas,55,PM10,7,1,11,67,140,35,65,0,0,0
78,General Santos City,80,PM2.5,22,0,28,28,229,8,0,0,0,0
79,Detroit,26,PM10,28,1,5,36,176,12,0,0,0,0
80,Manama,157,PM2.5,69,40,81,189,212,52,0,0,0,0
81,Portland,31,PM2.5,4,1,6,13,80,15,2,16,0,0
82,Macao,88,PM2.5,76,4,27,61,520,22,0,0,0,0
83,Zhoushan,24,O3,24,2,3,12,146,4,0,0,0,0
84,Jhansi,139,PM2.5,43,5,45,75,416,25,1,7,1,0
85,Memphis,29,PM2.5,19,1,4,9,140,3,0,0,0,0
86,Doha,158,PM2.5,25,20,62,103,181,52,0,0,0,0
87,Chiclayo,30,PM2.5,17,0,7,11,68,1,0,0,0,0
88,Wuhai,90,PM2.5,6,10,33,92,697,20,0,0,0,0
89,Be'er Sheva,64,PM2.5,42,1,19,78,454,7,1,9,0,0
90,Durango,22,O3,25,0,3,4,118,3,0,0,0,0
91,Bokaro Steel City,128,PM2.5,61,6,43,92,457,10,11,29,25,0
92,Wroclaw,137,PM2.5,11,3,52,82,324,26,1,9,1,0
93,Venezia,69,PM2.5,9,0,21,44,197,42,0,49,0,0
94,Jambi,43,PM2.5,26,1,12,19,204,7,0,0,0,0
95,Duesseldorf,69,PM2.5,13,1,21,44,165,38,36,5,0,0
96,Belfast,58,PM2.5,44,1,14,25,29,22,12,24,0,0
97,Stuttgart,43,PM2.5,21,0,10,34,262,28,42,4,0,0
98,Riga,99,PM2.5,20,3,32,63,265,29,0,0,0,0
99,Kolhapur,135,PM2.5,48,3,51,82,291,17,2,6,1,0
100,Bacolod,65,PM2.5,29,0,23,38,136,17,0,0,0,0
101,Ulyanovsk,61,PM2.5,21,2,16,34,143,28,0,0,0,0
102,Al-Ain,109,PM2.5,73,2,29,85,136,10,0,0,0,0
103,Bari,31,O3,34,1,3,9,255,2,0,0,1,0
104,Yulin Guangxi,83,PM2.5,26,3,28,88,229,22,1,12,0,0
105,Ajmer,113,PM2.5,34,6,28,65,524,21,2,12,14,0
106,Kuching,151,PM2.5,8,1,57,74,504,45,0,0,0,0
107,Geneva,51,PM2.5,7,0,9,14,218,11,41,2,0,0
108,Anshun,42,PM2.5,19,0,11,26,180,21,3,16,0,0
109,Colombo,25,PM2.5,16,0,6,18,70,18,0,0,0,0
110,Ujjain,157,PM2.5,53,0,56,139,698,35,7,13,0,0
111,Gothenburg,60,PM2.5,17,0,17,30,147,27,0,0,0,0
112,Patiala,157,PM2.5,45,2,60,167,428,31,1707,8,1587,0
113,Bilaspur,96,PM2.5,24,5,27,56,383,12,5,19,2,0
114,Louisville,25,PM2.5,27,0,4,11,154,9,0,0,0,0
115,San Jose del Monte,62,PM2.5,37,0,17,36,140,25,0,0,0,0
116,Yaroslavl,54,PM2.5,24,3,12,20,156,22,0,0,0,0
117,Brighton,55,PM2.5,29,1,14,26,310,22,14,24,0,0
118,Feira De Santana,22,PM2.5,17,1,5,7,89,2,0,0,0,0
119,Comilla,64,PM2.5,2,8,16,19,409,4,2,11,0,0
120,Mathura,137,PM2.5,51,5,38,88,230,8,2,9,575,0
121,Skopje,55,PM2.5,15,4,16,16,378,3,0,0,0,0
122,Leipzig,73,PM2.5,1,0,25,38,234,18,51,12,1,0
123,Agartala,68,PM2.5,2,8,17,32,410,15,2,11,0,0
124,Kingston,26,O3,29,0,0,1,121,0,0,0,0,0
125,Sangli,128,PM2.5,28,3,51,84,313,27,2,7,1,0
126,Malaga,47,PM2.5,15,1,9,34,280,42,21,45,0,0
127,Ibague,53,PM2.5,35,0,12,17,207,3,0,0,0,0
128,Dortmund,72,PM2.5,3,2,22,40,203,23,17,5,0,0
129,Kagoshima,40,O3,42,2,8,8,200,9,2,11,0,70
130,Cabimas,21,PM2.5,17,1,6,9,149,6,0,0,0,0
131,Milwaukee,31,O3,33,0,6,24,147,19,0,0,0,0
132,Samut Sakhon,162,PM2.5,59,5,79,132,987,67,0,0,0,0
133,Essen,56,PM2.5,5,2,14,23,295,15,18,0,0,0
134,Dresden,78,PM2.5,10,1,27,38,325,18,24,13,1,0
135,Udaipur,172,PM2.5,29,8,97,138,952,61,20,75,2,0
136,Vellore,143,PM2.5,21,5,48,108,513,32,3,14,1,0
137,Thoothukkudi,110,PM2.5,4,1,41,71,197,11,3,9,2,0
138,Bloemfontein,28,O3,34,2,6,24,79,0,0,0,0,0
139,Udon Thani,80,PM2.5,64,1,24,50,570,36,0,0,0,0
140,Jalgaon,165,PM2.5,30,13,79,116,663,37,3,26,2,0
141,Zaoyang,154,PM2.5,40,5,69,124,902,18,0,0,0,0
142,Yiyang Hunan,165,PM2.5,45,5,72,140,637,9,6,15,2,0
143,Baltimore,38,PM2.5,16,0,12,19,202,21,4,14,0,0
144,Kitchener,27,O3,29,0,2,11,303,11,9,17,0,0
145,Poza Rica de Hidalgo,57,PM2.5,11,5,15,22,243,5,0,0,0,0
146,Oujda,28,O3,35,8,6,11,103,2,0,0,0,0
147,Orenburg,70,PM2.5,24,3,20,34,149,38,0,0,0,0
148,Bremen,78,PM2.5,7,0,25,45,284,24,15,13,0,0
149,Karbala,78,PM2.5,7,0,25,45,284,24,15,13,0,0
150,Kota Kinabalu,68,PM2.5,24,0,25,46,178,23,0,0,0,0
151,Basel,51,PM2.5,18,0,13,17,144,23,0,6,0,0
152,Gomel,64,PM2.5,16,2,18,20,182,4,0,0,0,0
153,Albuquerque,92,PM10,16,1,13,131,130,11,1,12,0,0
154,Meknes,31,PM2.5,37,1,6,10,107,1,0,0,0,0
155,Panipat,161,PM2.5,20,6,75,149,1027,38,10,23,2,0
156,Irbid,95,PM10,30,1,25,149,355,11,4,16,1,0
157,Chiang Rai,151,PM2.5,49,2,56,72,490,31,0,0,0,0
158,Leicester,52,PM2.5,25,1,14,27,156,45,29,58,0,0
159,Tucson,51,PM2.5,15,0,9,23,125,4,0,0,0,0
160,Imus,78,PM2.5,34,0,18,45,191,27,0,0,0,0
161,Villavicencio,62,PM2.5,17,1,17,24,207,7,0,0,0,0
162,Sakarya,75,PM2.5,15,28,24,48,906,36,0,0,0,0
163,Utrecht,57,PM2.5,11,0,16,30,232,22,10,0,0,0
164,Larkana,159,PM2.5,50,7,68,102,474,4,0,0,0,0
