,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
1,Thessaloniki,97,PM2.5,6,2,36,62,154,19,0,0,8,0
2,Bologna,78,PM2.5,3,1,27,29,1222,67,20,19,2,0
3,Barcelona-Puerto La Cruz,28,O3,24,1,4,12,314,17,9,26,1,0
4,Cherthala,159,PM2.5,101,4,69,127,557,20,0,0,0,0
5,Quzhou,100,PM2.5,4,3,39,113,795,40,0,0,0,0
6,Sorocaba,53,PM2.5,12,0,15,33,413,24,0,0,1,0
7,Nottingham,61,PM2.5,24,1,16,31,159,33,23,40,0,0
8,Xalapa,53,PM2.5,18,1,13,19,262,6,0,0,0,0
9,Frankfurt,59,PM2.5,4,0,14,22,315,27,24,47,1,0
10,Nakhon Ratchasima,87,PM2.5,40,1,32,89,520,28,0,0,0,0
11,Vereeniging,56,PM2.5,38,2,13,29,241,35,4,10,0,0
12,Seattle,36,PM10,20,0,9,49,199,20,5,16,0,0
13,Bozhou,76,PM2.5,43,1,24,74,85,11,0,0,0,0
14,Nellore,85,PM2.5,34,1,29,58,160,32,0,0,0,0
15,Hamilton,51,PM2.5,27,1,14,36,376,31,2,18,0,0
16,Cagayan de Oro City,83,PM2.5,28,0,30,37,117,7,0,0,0,0
17,Krakow,125,PM2.5,9,3,47,61,688,21,0,89,3,0
18,Gorakhpur,164,PM2.5,43,9,97,145,569,20,0,0,0,0
19,Dasmarinas,85,PM2.5,37,0,28,47,211,27,0,0,0,0
20,Ar-Rayyan,94,PM10,39,1,26,140,111,3,0,0,0,0
21,Cuttack,117,PM2.5,34,4,46,66,341,10,0,0,0,0
22,Denver,37,NO2,16,0,8,29,292,40,0,2,0,0
23,Qingyuan,116,PM2.5,40,1,54,84,383,40,1,15,0,0
24,Banjarmasin,39,PM2.5,13,1,9,15,290,9,0,0,0,0
25,Kottayam,157,PM2.5,90,4,67,138,551,21,0,0,0,0
26,Belgaum,23,PM2.5,13,1,5,8,281,21,19,0,1,0
27,Sheffield,46,PM2.5,22,1,11,25,725,18,16,30,0,0
28,Gaza,127,PM2.5,46,0,34,100,461,4,0,5,0,0
29,Zaragoza,42,PM2.5,17,2,12,26,227,15,9,24,0,0
30,Zaporizhzhya,81,PM2.5,12,14,20,28,624,27,0,0,0,0
31,Malegaon,139,PM2.5,47,5,59,89,326,17,0,0,0,0
32,Sao Jose dos Campos,57,PM2.5,12,0,17,32,102,24,0,0,1,0
33,Mangalore,156,PM2.5,68,2,65,113,370,27,0,0,0,0
34,Okayama,61,PM2.5,11,3,20,48,679,55,3,29,0,157
35,Ribeirao Preto,56,PM2.5,14,1,17,43,110,16,0,0,0,0
36,Xianyang Shaanxi,63,PM2.5,20,1,21,34,103,22,0,0,0,0
37,Bunia,25,PM2.5,21,0,6,10,140,0,0,0,0,0
38,Lviv,78,PM2.5,18,2,24,32,197,38,0,13,0,0
39,Tongliao,97,PM2.5,19,21,30,74,524,27,0,0,0,0
40,Sialkot,176,PM2.5,28,4,112,152,1535,37,0,0,0,0
41,Buffalo City,84,PM2.5,34,0,31,58,0,37,1,2,0,0
42,Suining Sichuan,84,PM2.5,34,0,31,58,0,37,1,2,0,0
43,Oaxaca de Juarez,62,PM2.5,29,0,20,25,201,9,0,0,0,0
44,Washington,61,PM2.5,6,1,20,47,479,39,56,88,0,0
45,Sargodha,161,PM2.5,45,3,88,125,940,14,0,0,0,0
46,Bhavnagar,169,PM2.5,51,6,95,142,385,26,0,0,0,0
47,Gold Coast,43,PM2.5,13,1,10,33,55,27,0,0,0,0
48,Florence,40,PM2.5,20,0,10,32,585,30,3,24,0,0
49,Jammu,57,PM2.5,22,0,12,23,286,35,15,46,0,0
50,Yulin Shaanxi,57,PM2.5,22,0,12,23,286,35,15,46,0,0
51,Nanded Waghala,96,PM2.5,55,5,32,47,247,1,0,0,0,0
52,Tirupati,75,PM2.5,27,0,24,30,199,12,0,0,0,0
53,Bacoor,51,PM2.5,38,0,10,18,198,7,0,0,0,0
54,The Hague,61,PM2.5,16,1,16,35,169,44,7,0,1,0
55,Seville,82,PM2.5,6,2,29,55,550,41,43,66,0,0
56,Dongtai,124,PM2.5,15,3,47,113,1139,42,0,0,0,0
57,Bali,70,PM2.5,23,0,25,42,179,15,0,0,0,0
58,Boston,49,NO2,8,0,12,48,444,52,24,48,0,0
59,Yuxi,65,PM2.5,30,3,20,28,549,12,0,0,0,0
60,Bristol,22,O3,20,1,4,10,295,15,4,20,0,0
61,Cheonan,82,PM2.5,27,7,22,43,387,42,0,0,0,0
62,Jundiai,54,PM2.5,19,0,16,45,425,25,0,0,1,0
63,Gulbarga,90,PM2.5,35,4,32,48,360,14,0,0,0,0
64,Padova,63,PM2.5,4,0,17,17,327,18,0,27,1,0
65,Durgapur,176,PM2.5,7,93,116,199,1475,48,0,0,0,0
66,Kurnool,86,PM2.5,39,1,25,27,232,6,0,0,0,0
67,El Paso,38,PM10,10,0,9,38,100,24,2,13,0,0
68,Nantes,67,PM2.5,31,0,18,22,140,20,0,0,0,0
69,Zagreb,105,PM2.5,1,2,38,68,524,42,0,0,3,0
70,Nashville,64,PM2.5,25,1,20,29,155,14,0,0,0,0
71,Genoa,57,PM2.5,22,1,14,25,392,28,1,29,2,0
72,Ezhou,57,PM2.5,7,0,17,40,407,37,3,19,0,0
73,Santiago,90,PM2.5,9,2,37,103,756,66,0,0,0,0
74,Mar Del Plata,52,PM2.5,18,0,15,23,64,5,0,0,0,0
75,Lodz,94,PM2.5,12,2,34,52,515,24,0,30,3,0
76,Oklahoma City,60,PM2.5,21,0,17,55,389,18,1,9,0,0
77,Las Vegas,54,PM2.5,25,0,12,41,89,24,1,0,0,0
78,General Santos City,54,PM2.5,21,0,11,16,235,4,0,0,0,0
79,Detroit,58,PM2.5,11,2,16,64,399,32,0,0,0,0
80,Manama,157,PM2.5,29,74,61,100,280,77,0,0,0,0
81,Portland,20,PM2.5,7,1,2,5,152,13,4,17,0,0
82,Macao,180,O3,51,3,35,100,685,43,0,0,0,0
83,Zhoushan,63,PM2.5,24,1,20,20,153,19,0,0,0,0
84,Jhansi,159,PM2.5,26,7,66,106,345,45,0,0,0,0
85,Memphis,51,PM2.5,11,2,13,37,161,19,0,0,0,0
86,Doha,158,PM2.5,46,12,71,104,157,45,0,0,0,0
87,Chiclayo,30,PM2.5,18,0,7,11,53,0,0,0,0,0
88,Wuhai,61,PM2.5,10,4,21,50,693,35,0,0,0,0
