,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,58,NO2,24,1,13,47,161,61,71,113,0,0
1,Thessaloniki,80,PM2.5,23,2,21,33,207,17,0,0,3,0
2,Bologna,99,PM2.5,15,1,36,55,668,40,50,79,2,0
3,Barcelona-Puerto La Cruz,54,PM2.5,3,1,11,34,552,35,71,106,1,0
4,Cherthala,116,PM2.5,11,7,43,81,871,29,18,28,0,0
5,Quzhou,123,PM2.5,75,5,46,93,507,16,0,0,0,0
6,Sorocaba,52,PM2.5,26,1,14,27,429,24,0,0,0,0
7,Nottingham,55,PM2.5,28,1,14,37,149,41,20,42,0,0
8,Xalapa,62,PM2.5,26,4,16,24,341,5,0,0,0,0
9,Frankfurt,47,PM2.5,8,0,12,25,180,23,10,10,1,0
10,Nakhon Ratchasima,104,PM2.5,47,1,45,109,590,46,0,0,0,0
11,Vereeniging,54,PM2.5,40,3,13,30,197,36,3,9,0,0
12,Seattle,34,PM10,0,0,7,38,298,28,21,41,0,0
13,Bozhou,109,PM2.5,41,1,44,90,192,14,0,0,0,0
14,Nellore,114,PM2.5,24,3,38,80,519,34,4,15,1,0
15,Hamilton,27,PM2.5,22,0,6,12,333,14,2,19,0,0
16,Cagayan de Oro City,92,PM2.5,25,0,30,39,152,12,0,0,0,0
17,Krakow,119,PM2.5,1,2,43,63,493,28,0,73,1,0
18,Gorakhpur,92,PM2.5,17,7,28,90,428,11,2,0,0,0
19,Dasmarinas,84,PM2.5,35,0,31,41,177,23,0,0,0,0
20,Ar-Rayyan,83,PM2.5,39,3,25,94,140,6,0,0,0,0
21,Cuttack,127,PM2.5,19,6,40,57,438,21,0,0,0,0
22,Denver,54,PM2.5,19,0,12,20,286,40,0,1,0,0
23,Qingyuan,79,PM2.5,39,2,24,74,338,40,1,18,0,0
24,Banjarmasin,56,PM2.5,12,1,16,25,362,10,0,0,0,0
25,Kottayam,113,PM2.5,13,6,38,93,861,27,16,28,0,0
26,Belgaum,31,PM2.5,15,0,8,15,294,12,17,2,1,0
27,Sheffield,51,PM2.5,20,0,14,23,146,42,31,63,0,0
28,Gaza,95,PM10,25,1,32,151,605,17,6,20,2,0
29,Zaragoza,47,PM2.5,4,2,12,26,280,41,49,76,0,0
30,Zaporizhzhya,151,PM2.5,26,6,57,80,297,27,0,0,0,0
31,Malegaon,164,PM2.5,59,7,84,115,488,16,1,12,1,0
32,Sao Jose dos Campos,53,PM2.5,26,0,13,35,101,18,0,0,0,0
33,Mangalore,149,PM2.5,18,2,64,107,297,29,5,21,0,0
34,Okayama,49,PM2.5,26,2,12,47,558,50,2,18,0,71
35,Ribeirao Preto,56,PM2.5,41,1,17,36,125,10,0,0,0,0
36,Xianyang Shaanxi,56,PM2.5,41,1,17,36,125,10,0,0,0,0
37,Bunia,21,O3,23,0,5,8,146,0,0,0,0,0
38,Lviv,80,PM2.5,15,3,25,31,171,28,0,9,1,0
39,Tongliao,94,PM2.5,15,24,39,51,350,26,0,0,0,0
40,Sialkot,105,PM2.5,14,4,37,83,726,12,8,25,1,0
41,Buffalo City,78,PM2.5,19,0,25,54,58,35,0,0,0,0
42,Suining Sichuan,78,PM2.5,19,0,25,54,58,35,0,0,0,0
43,Oaxaca de Juarez,30,PM2.5,32,0,7,10,147,1,0,0,0,0
44,Washington,38,PM2.5,24,1,9,29,199,17,21,41,0,0
45,Sargodha,113,PM2.5,31,1,49,72,625,17,0,0,0,0
46,Bhavnagar,174,PM2.5,27,18,92,166,788,39,31,21,7,0
47,Gold Coast,51,PM2.5,16,1,11,31,73,24,0,0,0,0
48,Florence,25,PM2.5,19,0,6,13,388,19,4,20,0,0
49,Jammu,52,PM2.5,22,0,16,20,189,13,2,18,0,0
50,Yulin Shaanxi,52,PM2.5,22,0,16,20,189,13,2,18,0,0
51,Nanded Waghala,146,PM2.5,26,12,53,92,605,3,12,15,1,0
52,Tirupati,104,PM2.5,15,2,35,60,695,19,4,17,1,0
53,Bacoor,68,PM2.5,35,0,26,26,179,13,0,0,0,0
54,The Hague,58,PM2.5,15,1,16,36,228,36,8,0,1,0
55,Seville,84,PM2.5,2,2,28,53,488,34,33,49,1,0
56,Cotonou,84,PM2.5,2,2,28,53,488,34,33,49,1,0
57,Dongtai,123,PM2.5,37,3,47,93,744,17,0,0,0,0
58,Bali,68,PM2.5,14,0,24,44,273,24,0,0,0,0
59,Boston,28,O3,24,0,7,23,177,14,5,12,0,0
60,Yuxi,67,PM2.5,32,4,23,42,572,14,0,0,0,0
61,Bristol,28,O3,27,1,2,4,162,3,1,4,0,0
