,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,34,PM2.5,12,1,6,16,169,21,3,24,0,0
1,Thessaloniki,124,PM2.5,12,2,46,93,125,16,0,0,7,0
2,Bologna,99,PM2.5,16,1,35,35,567,28,12,21,2,0
3,Barcelona-Puerto La Cruz,29,O3,34,0,4,8,184,7,1,9,1,0
4,Cherthala,49,PM2.5,5,6,13,21,658,11,33,43,0,0
5,Quzhou,85,PM2.5,2,3,28,58,533,26,0,0,0,0
6,Sorocaba,61,PM2.5,22,1,15,34,409,26,0,0,2,0
7,Nottingham,63,PM2.5,7,1,20,22,270,30,7,25,0,0
8,Xalapa,35,PM2.5,21,0,9,14,260,11,0,0,0,0
9,Frankfurt,51,PM2.5,2,0,13,18,213,15,7,12,1,0
10,Nakhon Ratchasima,97,PM2.5,40,1,38,59,520,11,0,0,0,0
11,Vereeniging,40,PM2.5,34,1,13,26,332,11,2,4,0,0
12,Seattle,54,PM2.5,22,0,13,36,229,20,3,12,0,0
13,Bozhou,130,PM2.5,23,1,45,99,242,14,0,0,0,0
14,Nellore,161,PM2.5,25,6,85,141,604,33,10,18,1,0
15,Hamilton,50,PM2.5,28,1,12,41,302,15,0,13,0,0
16,Cagayan de Oro City,81,PM2.5,41,0,34,52,118,8,0,0,0,0
17,Krakow,155,PM2.5,1,3,80,100,469,21,0,42,1,0
18,Gorakhpur,189,PM2.5,0,7,142,229,1492,12,2,47,0,0
19,Dasmarinas,75,PM2.5,46,2,29,43,219,25,0,0,0,0
20,Ar-Rayyan,94,PM10,24,2,34,147,110,3,0,0,0,0
21,Cuttack,70,PM2.5,13,4,24,34,351,10,0,0,0,0
22,Denver,55,PM10,32,0,13,97,213,21,0,0,0,0
23,Qingyuan,90,PM2.5,10,2,25,60,383,45,6,25,0,0
24,Banjarmasin,26,PM2.5,26,1,6,9,183,2,0,0,0,0
25,Kottayam,69,PM2.5,7,8,19,41,635,17,30,41,0,0
26,Belgaum,64,PM2.5,7,0,18,21,337,12,4,4,1,0
27,Sheffield,37,PM2.5,16,0,10,14,529,7,9,18,0,0
28,Gaza,111,PM2.5,32,0,40,180,326,7,0,8,1,0
29,Zaragoza,49,PM2.5,29,1,15,21,148,15,4,11,0,0
30,Zaporizhzhya,66,PM2.5,19,19,17,21,1016,18,0,0,0,0
31,Malegaon,152,PM2.5,21,5,57,79,599,17,1,7,3,0
32,Sao Jose dos Campos,71,PM2.5,20,0,17,35,169,29,0,0,0,0
33,Mangalore,147,PM2.5,9,1,57,88,441,23,5,14,0,0
34,Okayama,43,PM2.5,9,2,11,48,673,41,8,18,0,91
35,Ribeirao Preto,58,PM2.5,20,0,17,22,212,19,0,0,1,0
36,Xianyang Shaanxi,58,PM2.5,20,0,17,22,212,19,0,0,1,0
37,Bunia,18,PM2.5,20,0,5,7,113,0,0,0,0,0
38,Lviv,123,PM2.5,15,2,44,51,192,21,0,13,4,0
39,Tongliao,60,PM2.5,29,2,15,22,175,7,0,0,0,0
40,Sialkot,144,PM2.5,10,1,48,74,805,10,4,8,0,0
41,Buffalo City,56,PM2.5,15,0,14,35,131,15,0,0,0,0
42,Suining Sichuan,56,PM2.5,15,0,14,35,131,15,0,0,0,0
43,Oaxaca de Juarez,59,PM2.5,25,1,18,20,231,16,0,0,0,0
44,Washington,56,PM2.5,18,1,15,46,336,37,19,47,0,0
45,Sargodha,96,PM2.5,16,1,34,49,426,4,0,0,0,0
46,Bhavnagar,172,PM2.5,11,20,95,156,948,19,7,25,7,0
47,Gold Coast,42,PM2.5,29,1,9,28,54,19,0,0,0,0
48,Florence,32,PM2.5,30,1,8,14,260,5,0,10,0,0
49,Jammu,45,PM2.5,23,0,13,42,340,29,2,22,0,0
50,Yulin Shaanxi,45,PM2.5,23,0,13,42,340,29,2,22,0,0
51,Nanded Waghala,142,PM2.5,3,12,58,129,467,5,11,16,1,0
52,Tirupati,163,PM2.5,11,2,90,107,907,7,3,10,2,0
53,Bacoor,41,PM2.5,45,1,10,16,222,5,0,0,0,0
54,The Hague,55,PM2.5,8,0,13,26,214,19,2,0,2,0
55,Seville,67,PM2.5,16,2,20,45,496,42,15,38,0,0
56,Dongtai,135,PM2.5,5,3,57,80,937,23,0,0,0,0
57,Bali,62,PM2.5,29,0,25,47,211,14,0,0,0,0
58,Boston,51,PM2.5,6,0,14,46,474,22,8,33,0,0
59,Yuxi,124,PM2.5,11,4,47,60,882,19,0,0,0,0
60,Bristol,37,PM2.5,18,0,11,13,407,20,3,24,0,0
61,Cheonan,152,PM2.5,5,3,59,145,1051,27,19,30,1,0
62,Jundiai,67,PM2.5,22,1,20,46,344,27,0,0,1,0
63,Gulbarga,160,PM2.5,15,6,68,97,228,20,9,26,0,0
64,Padova,86,PM2.5,16,1,28,30,528,15,0,16,2,0
65,Durgapur,130,PM2.5,19,6,42,76,234,8,9,26,2,0
66,Kurnool,155,PM2.5,17,6,64,96,532,8,4,13,1,0
67,El Paso,34,PM10,39,0,7,35,100,15,0,7,0,0
68,Nantes,73,PM2.5,18,0,16,19,134,15,0,2,0,0
69,Zagreb,83,PM2.5,5,5,29,38,387,29,0,0,2,0
70,Nashville,74,PM2.5,32,0,24,37,113,13,0,0,0,0
71,Genoa,77,PM2.5,23,1,23,23,260,22,2,12,2,0
72,Ezhou,35,PM2.5,31,1,8,22,319,19,0,6,0,0
73,Santiago,66,PM2.5,32,2,19,70,486,39,0,0,0,0
74,Mar Del Plata,32,PM2.5,15,0,7,12,70,1,0,0,0,0
75,Lodz,32,PM2.5,15,0,7,12,70,1,0,0,0,0
76,Oklahoma City,57,PM2.5,40,0,15,52,753,32,12,31,0,0
77,Las Vegas,60,PM10,32,0,9,72,51,17,2,0,0,0
78,General Santos City,61,PM2.5,36,0,27,27,156,5,0,0,0,0
79,Detroit,45,PM10,25,2,9,46,236,24,0,0,0,0
80,Manama,143,PM2.5,26,28,52,52,195,16,0,0,0,0
81,Portland,55,PM2.5,21,1,16,42,108,21,2,11,0,0
82,Macao,84,PM2.5,16,4,30,69,637,40,0,0,0,0
83,Zhoushan,59,PM2.5,32,0,17,24,112,16,0,0,0,0
84,Jhansi,171,PM2.5,10,6,93,111,637,10,7,16,0,0
85,Memphis,52,PM2.5,31,1,14,32,119,18,0,0,0,0
86,Doha,161,PM2.5,18,24,76,115,267,37,0,0,0,0
87,Chiclayo,38,PM2.5,19,0,9,14,67,1,0,0,0,0
88,Wuhai,77,PM2.5,9,6,24,45,873,23,0,0,0,0
89,Be'er Sheva,108,PM2.5,16,1,39,137,347,10,0,11,0,0
90,Durango,36,O3,32,0,2,3,131,6,0,0,0,0
91,Bokaro Steel City,153,PM2.5,14,16,67,112,801,18,9,30,2,0
92,Wroclaw,138,PM2.5,5,3,53,53,420,14,1,18,1,0
93,Venezia,88,PM2.5,30,1,34,34,368,19,0,0,0,0
94,Jambi,55,PM2.5,34,1,15,22,263,2,0,0,0,0
95,Duesseldorf,67,PM2.5,4,1,19,19,277,24,7,5,0,0
96,Belfast,109,PM2.5,11,2,32,46,325,30,12,19,0,0
97,Stuttgart,52,PM2.5,5,1,12,28,258,19,17,7,0,0
98,Riga,65,PM2.5,25,1,20,30,162,20,0,0,0,0
99,Kolhapur,149,PM2.5,12,2,61,93,569,22,5,13,1,0
100,Bacolod,58,PM2.5,40,0,17,40,123,9,0,0,0,0
101,Ulyanovsk,63,PM2.5,17,1,21,21,145,13,0,0,0,0
102,Al-Ain,162,PM2.5,6,4,86,110,252,47,0,0,0,0
103,Bari,23,O3,26,1,5,5,174,6,0,0,1,0
104,Yulin Guangxi,66,PM2.5,22,2,18,43,261,6,5,12,0,0
105,Ajmer,159,PM2.5,14,5,76,123,703,25,2,23,5,0
106,Kuching,108,PM2.5,34,0,40,72,221,18,0,0,0,0
107,Geneva,57,PM2.5,14,0,18,3,101,3,0,2,0,0
108,Anshun,54,PM2.5,18,0,13,37,430,28,5,25,0,0
109,Colombo,54,PM2.5,16,0,12,18,107,23,0,0,0,0
110,Ujjain,104,PM2.5,24,1,34,120,550,22,4,10,0,0
111,Gothenburg,74,PM2.5,7,0,26,26,151,17,0,0,0,0
112,Patiala,127,PM2.5,5,1,49,97,643,29,4787,10,1901,0
113,Bilaspur,137,PM2.5,10,3,60,129,556,7,7,23,2,0
114,Louisville,69,PM2.5,23,0,21,41,245,23,0,0,0,0
115,San Jose del Monte,63,PM2.5,41,1,17,31,187,27,0,0,0,0
116,Yaroslavl,52,PM2.5,28,1,14,14,148,9,0,0,0,0
