,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,20,O3,19,0,0,9,155,9,1,10,0,0
1,Thessaloniki,102,PM2.5,4,3,33,49,611,41,0,0,6,0
2,Bologna,83,PM2.5,10,1,29,40,297,39,0,0,0,0
3,Barcelona-Puerto La Cruz,33,O3,38,0,5,5,175,3,1,3,1,0
4,Cherthala,166,PM2.5,14,9,72,114,898,30,20,47,0,0
5,Quzhou,94,PM2.5,35,3,28,65,377,19,0,0,0,0
6,Sorocaba,23,PM10,11,0,4,4,100,4,0,0,1,0
7,Nottingham,41,PM2.5,26,1,11,32,163,30,18,34,0,0
8,Xalapa,56,PM2.5,15,1,13,19,219,4,0,0,0,0
9,Frankfurt,67,PM2.5,5,0,22,34,251,29,0,0,0,0
10,Nakhon Ratchasima,62,PM2.5,49,1,15,22,450,12,0,0,0,0
11,Vereeniging,59,PM2.5,24,1,18,39,306,34,5,13,0,0
12,Seattle,41,PM10,29,0,8,49,365,25,12,28,0,0
13,Bozhou,81,PM2.5,46,1,29,65,35,9,0,0,0,0
14,Nellore,81,PM2.5,18,2,28,60,519,30,6,15,0,0
15,Hamilton,56,PM2.5,27,0,11,18,239,6,1,11,0,0
16,Cagayan de Oro City,91,PM2.5,27,0,32,41,105,10,0,0,0,0
17,Krakow,104,PM2.5,6,2,41,41,660,19,0,73,2,0
18,Gorakhpur,154,PM2.5,23,7,60,113,629,9,2,0,0,0
19,Dasmarinas,79,PM2.5,39,0,24,44,165,33,0,0,0,0
20,Ar-Rayyan,104,PM10,38,1,29,173,108,1,0,0,0,0
21,Cuttack,119,PM2.5,38,3,39,56,313,6,0,0,0,0
22,Denver,35,PM2.5,25,0,8,39,217,27,0,2,0,0
23,Qingyuan,86,PM2.5,79,3,29,74,272,35,1,10,0,0
24,Banjarmasin,25,O3,26,1,6,10,134,1,0,0,0,0
25,Kottayam,159,PM2.5,14,9,65,104,885,29,17,44,0,0
26,Belgaum,23,PM2.5,11,1,6,9,257,20,25,0,1,0
27,Sheffield,29,PM2.5,19,1,9,15,528,18,15,31,0,0
28,Gaza,193,PM10,29,0,79,309,467,7,2,8,1,0
29,Zaragoza,44,PM2.5,26,1,12,12,147,16,0,0,0,0
30,Zaporizhzhya,76,PM2.5,15,17,21,38,673,29,0,0,0,0
31,Malegaon,141,PM2.5,34,5,29,51,586,20,2,10,3,0
32,Sao Jose dos Campos,30,PM2.5,10,0,7,7,200,3,0,0,0,0
33,Mangalore,162,PM2.5,15,2,67,86,402,23,7,18,0,0
34,Okayama,56,PM2.5,32,2,14,45,293,39,3,13,0,109
35,Ribeirao Preto,34,PM2.5,10,2,7,14,147,7,0,0,0,0
36,Xianyang Shaanxi,34,PM2.5,10,2,7,14,147,7,0,0,0,0
37,Bunia,27,PM2.5,22,0,6,10,135,0,0,0,0,0
38,Lviv,84,PM2.5,19,2,27,52,187,29,0,13,0,0
39,Tongliao,117,PM2.5,28,14,46,60,524,19,0,0,0,0
40,Sialkot,163,PM2.5,32,5,78,164,488,7,10,27,1,0
41,Buffalo City,62,PM2.5,33,1,17,42,104,35,0,0,0,0
42,Suining Sichuan,62,PM2.5,33,1,17,42,104,35,0,0,0,0
43,Oaxaca de Juarez,45,PM2.5,23,0,11,16,201,4,0,0,0,0
44,Washington,52,PM2.5,27,1,13,28,207,17,2,10,0,0
45,Sargodha,152,PM2.5,88,3,47,68,600,3,0,0,0,0
46,Bhavnagar,170,PM2.5,26,22,97,162,1102,23,7,23,7,0
47,Gold Coast,44,PM2.5,16,0,11,23,55,20,0,0,0,0
48,Florence,54,PM2.5,27,0,10,20,226,7,0,8,0,0
