,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
105,Ajmer,108,PM2.5,60,3,46,131,364,18,47,74,3,0
106,Kuching,139,PM2.5,14,1,43,63,340,29,0,0,0,0
107,Geneva,32,PM2.5,23,0,8,3,224,19,2,3,0,0
111,Gothenburg,76,PM2.5,8,0,25,39,215,30,0,0,0,0
112,Patiala,132,PM2.5,15,5,52,138,386,30,6,30,2,0
113,Bilaspur,81,PM2.5,15,5,28,78,358,12,3,12,2,0
116,Yaroslavl,79,PM2.5,14,4,27,35,262,34,0,0,0,0
119,Comilla,153,PM2.5,18,9,62,105,522,8,0,15,0,0
120,Mathura,151,PM2.5,56,6,62,109,448,10,1,11,573,0
121,Skopje,107,PM2.5,20,5,33,42,528,15,0,0,0,0
123,Agartala,143,PM2.5,19,9,50,121,524,19,0,16,0,0
133,Essen,44,PM2.5,30,1,11,31,218,30,26,0,0,0
0,Newcastle upon Tyne,30,PM2.5,34,0,9,21,135,27,2,9,0,0
1,Thessaloniki,64,PM2.5,17,2,18,40,143,20,0,0,6,0
2,Bologna,71,PM2.5,9,1,19,35,662,41,77,77,2,0
3,Barcelona-Puerto La Cruz,76,PM2.5,9,1,28,50,469,50,63,65,2,0
4,Cherthala,95,PM2.5,16,9,33,63,938,23,16,39,0,0
5,Quzhou,120,PM2.5,43,2,42,90,533,19,0,0,0,0
6,Sorocaba,62,PM2.5,13,1,20,29,401,29,0,0,2,0
7,Nottingham,60,PM2.5,29,1,18,45,140,26,14,27,0,0
8,Xalapa,51,PM2.5,29,1,13,19,234,5,0,0,0,0
9,Frankfurt,51,PM2.5,12,0,15,44,335,30,32,55,2,0
10,Nakhon Ratchasima,69,PM2.5,31,1,15,35,560,21,0,0,0,0
11,Vereeniging,56,PM2.5,49,3,16,44,207,32,3,11,0,0
12,Seattle,40,PM2.5,28,0,8,18,248,29,17,36,0,0
13,Bozhou,96,PM2.5,28,1,46,100,142,14,0,0,0,0
14,Nellore,88,PM2.5,16,4,33,80,435,27,5,15,0,0
15,Hamilton,66,PM2.5,6,0,22,61,328,26,3,37,0,0
16,Cagayan de Oro City,89,PM2.5,12,0,32,34,180,11,0,0,0,0
17,Krakow,156,PM2.5,4,7,69,82,1182,37,0,154,4,0
18,Gorakhpur,137,PM2.5,22,6,50,113,507,13,2,28,0,0
19,Dasmarinas,74,PM2.5,30,0,19,39,227,21,0,0,0,0
20,Ar-Rayyan,56,PM2.5,39,1,13,55,129,6,0,0,0,0
21,Cuttack,121,PM2.5,5,5,51,74,572,28,0,0,0,0
22,Denver,48,PM2.5,19,0,12,46,198,24,0,3,0,0
23,Qingyuan,80,PM2.5,18,1,23,78,611,46,7,36,0,0
24,Banjarmasin,53,PM2.5,12,2,16,24,366,11,0,0,0,0
25,Kottayam,99,PM2.5,16,10,36,83,908,19,14,33,0,0
26,Belgaum,22,NO2,8,1,4,4,310,24,22,0,1,0
27,Sheffield,38,PM2.5,31,1,10,20,133,17,3,9,0,0
28,Gaza,86,PM10,45,0,20,127,380,6,1,7,1,0
29,Zaragoza,38,PM2.5,27,1,10,27,157,10,5,15,0,0
30,Zaporizhzhya,151,PM2.5,20,5,62,86,346,32,0,0,0,0
31,Malegaon,159,PM2.5,27,6,71,94,495,21,1,10,2,0
32,Sao Jose dos Campos,68,PM2.5,19,4,22,35,102,38,0,0,1,0
33,Mangalore,142,PM2.5,13,2,54,87,262,25,10,25,0,0
34,Okayama,88,PM2.5,4,5,31,71,1119,73,19,58,0,333
35,Ribeirao Preto,66,PM2.5,35,1,21,49,122,26,0,0,0,0
36,Xianyang Shaanxi,66,PM2.5,35,1,21,49,122,26,0,0,0,0
37,Bunia,24,PM2.5,20,0,5,9,141,0,0,0,0,0
38,Lviv,96,PM2.5,9,4,34,38,268,37,0,33,5,0
39,Tongliao,85,PM2.5,2,3,31,53,525,33,0,0,0,0
40,Sialkot,164,PM2.5,17,4,77,111,650,30,18,78,1,0
41,Buffalo City,68,PM2.5,36,1,18,59,122,29,0,0,0,0
42,Suining Sichuan,68,PM2.5,36,1,18,59,122,29,0,0,0,0
43,Oaxaca de Juarez,51,PM2.5,31,0,10,14,164,2,0,0,0,0
44,Washington,61,PM2.5,18,1,17,45,325,21,52,84,0,0
45,Sargodha,153,PM2.5,44,2,70,96,601,8,0,0,0,0
46,Bhavnagar,158,PM2.5,27,20,71,138,759,34,7,23,6,0
47,Gold Coast,46,PM2.5,17,1,11,26,70,35,0,0,0,0
48,Florence,61,PM2.5,8,0,18,45,293,17,3,31,0,0
49,Jammu,61,PM2.5,8,0,18,45,293,17,3,31,0,0
50,Yulin Shaanxi,56,PM2.5,6,1,13,33,290,25,8,27,0,0
51,Nanded Waghala,104,PM2.5,10,10,36,76,220,0,11,11,0,0
52,Tirupati,84,PM2.5,12,3,30,46,508,16,5,15,1,0
53,Bacoor,36,PM2.5,29,0,9,14,227,8,0,0,0,0
54,The Hague,53,PM2.5,16,0,13,34,280,45,10,0,1,0
55,Seville,88,PM2.5,12,2,35,64,755,28,11,25,0,0
56,Dongtai,156,PM2.5,33,3,68,131,991,23,0,0,0,0
57,Bali,72,PM2.5,12,0,25,25,157,35,0,0,0,0
58,Boston,54,PM2.5,12,0,16,60,374,40,8,29,0,0
59,Yuxi,77,PM2.5,22,4,27,31,531,15,0,0,0,0
60,Bristol,33,PM2.5,14,0,8,20,292,15,3,18,0,0
61,Cheonan,59,PM2.5,10,3,14,46,666,22,3,11,0,0
62,Jundiai,60,PM2.5,25,1,19,46,376,20,0,0,1,0
63,Gulbarga,81,PM2.5,30,6,25,82,236,28,10,34,0,0
64,Padova,76,PM2.5,4,3,22,25,390,30,0,112,2,0
65,Durgapur,166,PM2.5,74,9,94,145,543,15,6,36,7,0
66,Kurnool,80,PM2.5,11,3,26,69,817,20,5,37,0,0
67,El Paso,28,O3,24,0,4,30,0,7,2,4,0,0
