,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,45,PM2.5,22,1,11,35,158,28,2,11,0,0
1,Thessaloniki,118,PM2.5,9,2,33,65,144,25,0,0,8,0
2,Bologna,83,PM2.5,6,1,30,42,786,65,7,13,1,0
3,Barcelona-Puerto La Cruz,26,O3,31,1,5,13,314,10,4,15,1,0
4,Cherthala,125,PM2.5,6,5,36,87,977,11,18,45,0,0
5,Quzhou,111,PM2.5,1,2,41,89,631,35,0,0,0,0
6,Sorocaba,62,PM2.5,29,0,19,19,244,25,0,0,1,0
7,Nottingham,59,PM2.5,21,1,17,34,170,33,32,51,0,0
8,Xalapa,44,PM2.5,40,1,9,14,170,2,0,0,0,0
9,Frankfurt,47,PM2.5,16,0,12,29,208,30,6,21,1,0
10,Nakhon Ratchasima,86,PM2.5,22,3,31,60,540,19,0,0,0,0
11,Vereeniging,45,PM2.5,34,1,11,28,209,33,5,11,0,0
12,Seattle,46,NO2,22,0,12,37,424,49,29,55,0,0
13,Bozhou,120,PM2.5,39,1,46,81,228,13,0,0,0,0
14,Nellore,86,PM2.5,17,2,26,61,439,26,5,14,0,0
15,Hamilton,58,PM2.5,29,0,19,50,373,22,6,21,0,0
16,Cagayan de Oro City,24,O3,27,0,4,6,108,1,0,0,0,0
17,Krakow,112,PM2.5,6,3,39,48,900,31,0,109,3,0
18,Gorakhpur,162,PM2.5,0,7,58,132,589,11,2,0,0,0
19,Dasmarinas,79,PM2.5,42,0,21,34,146,10,0,0,0,0
20,Ar-Rayyan,85,PM10,31,1,26,119,126,6,0,0,0,0
21,Cuttack,130,PM2.5,31,5,49,71,372,9,0,0,0,0
22,Denver,50,NO2,7,0,9,34,697,54,0,6,0,0
23,Qingyuan,103,PM2.5,15,1,38,88,451,35,1,22,0,0
24,Banjarmasin,48,PM2.5,14,1,12,18,240,6,0,0,0,0
25,Kottayam,136,PM2.5,8,5,46,103,942,19,16,44,0,0
26,Belgaum,26,PM2.5,9,1,7,14,330,23,26,5,1,0
27,Sheffield,46,PM2.5,22,1,11,28,165,26,28,47,0,0
28,Gaza,62,PM2.5,25,0,13,69,539,13,2,15,0,0
29,Zaragoza,45,PM2.5,14,2,11,22,253,14,8,23,0,0
30,Zaporizhzhya,71,PM2.5,7,16,24,32,815,28,0,0,0,0
