,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Thessaloniki,31,PM2.5,30,1,5,13,135,3,0,4,0,0
1,Bologna,80,PM2.5,7,1,24,38,584,48,32,47,2,0
2,Barcelona-Puerto La Cruz,47,PM2.5,3,1,10,13,471,29,17,45,1,0
3,Cherthala,108,PM2.5,4,7,37,52,778,12,22,32,0,0
4,Quzhou,110,PM2.5,34,5,36,78,567,21,0,0,0,0
5,Sorocaba,53,PM2.5,10,0,11,27,329,25,0,0,0,0
6,Nottingham,52,PM2.5,33,1,12,21,130,12,1,5,0,0
7,Xalapa,55,PM2.5,36,3,15,22,237,5,0,0,0,0
8,Frankfurt,42,PM2.5,20,0,9,16,240,18,7,18,1,0
9,Nakhon Ratchasima,102,PM2.5,8,2,43,74,990,41,0,0,0,0
10,Vereeniging,59,PM2.5,30,5,12,15,237,9,2,10,0,0
11,Seattle,59,PM2.5,30,5,12,15,237,9,2,10,0,0
12,Bozhou,117,PM2.5,37,1,38,100,201,9,0,0,0,0
13,Nellore,120,PM2.5,23,3,51,82,580,25,7,13,0,0
14,Hamilton,51,PM2.5,18,2,15,31,373,27,1,18,0,0
15,Cagayan de Oro City,60,PM2.5,31,0,20,20,104,10,0,0,0,0
16,Krakow,108,PM2.5,5,2,34,48,549,12,0,32,2,0
17,Gorakhpur,114,PM2.5,7,6,38,94,489,11,2,23,0,0
18,Dasmarinas,68,PM2.5,43,1,24,48,177,21,0,0,0,0
19,Ar-Rayyan,64,PM2.5,21,3,20,55,136,5,0,0,0,0
20,Cuttack,126,PM2.5,17,7,51,73,498,8,0,0,0,0
21,Denver,52,PM2.5,36,0,11,25,318,23,0,2,0,0
22,Qingyuan,102,PM2.5,3,3,34,92,558,51,29,55,0,0
23,Banjarmasin,37,PM2.5,26,1,6,10,193,2,0,0,0,0
24,Kottayam,125,PM2.5,8,7,44,82,785,19,19,30,0,0
25,Belgaum,22,O3,25,0,3,4,195,6,3,0,1,0
26,Sheffield,28,O3,35,1,4,7,448,3,2,5,0,0
27,Gaza,96,PM10,32,0,31,166,311,3,0,3,0,0
28,Zaragoza,20,PM10,6,2,2,17,262,13,8,22,0,0
29,Zaporizhzhya,149,PM2.5,19,6,51,69,354,22,0,0,0,0
30,Malegaon,176,PM2.5,23,3,106,138,694,23,1,14,1,0
31,Sao Jose dos Campos,52,PM2.5,7,0,11,28,101,27,0,0,0,0
32,Mangalore,158,PM2.5,11,3,76,109,332,24,10,23,0,0
33,Okayama,62,PM2.5,17,2,20,51,494,58,7,35,0,84
34,Ribeirao Preto,59,PM2.5,16,1,15,56,118,14,0,0,0,0
35,Xianyang Shaanxi,59,PM2.5,16,1,15,56,118,14,0,0,0,0
36,Bunia,21,O3,24,0,5,7,139,0,0,0,0,0
37,Lviv,84,PM2.5,18,2,27,41,165,19,0,3,2,0
38,Tongliao,152,PM2.5,12,8,62,76,525,18,0,0,0,0
39,Sialkot,122,PM2.5,6,4,47,81,1006,6,6,9,1,0
40,Buffalo City,62,PM2.5,17,0,18,43,52,16,0,0,0,0
41,Suining Sichuan,62,PM2.5,17,0,18,43,52,16,0,0,0,0
42,Oaxaca de Juarez,54,PM2.5,28,1,11,18,163,12,0,0,0,0
43,Washington,51,PM2.5,12,1,12,56,402,35,11,28,0,0
44,Sargodha,132,PM2.5,12,1,46,67,802,14,0,0,0,0
45,Bhavnagar,168,PM2.5,16,17,87,130,1029,18,8,23,7,0
46,Gold Coast,36,PM2.5,19,1,8,30,62,23,0,0,0,0
47,Florence,36,PM2.5,17,3,11,22,409,17,1,17,0,0
48,Jammu,39,PM2.5,15,0,10,20,357,37,4,25,0,0
49,Yulin Shaanxi,39,PM2.5,15,0,10,20,357,37,4,25,0,0
50,Nanded Waghala,161,PM2.5,29,11,76,105,490,1,11,11,0,0
51,Tirupati,75,PM2.5,12,2,19,20,783,4,3,7,1,0
52,Bacoor,40,PM2.5,42,1,11,19,178,3,0,0,0,0
53,The Hague,45,PM2.5,25,0,9,20,144,14,0,0,1,0
54,Seville,66,PM2.5,15,2,16,32,455,23,5,16,0,0
55,Dongtai,113,PM2.5,10,3,41,83,711,24,0,0,0,0
56,Bali,63,PM2.5,27,0,23,49,193,18,0,0,0,0
57,Boston,39,PM2.5,19,0,8,27,466,21,9,26,0,0
58,Yuxi,85,PM2.5,2,3,28,45,1345,15,0,0,0,0
59,Bristol,24,O3,14,0,5,9,295,12,2,14,0,0
60,Cheonan,89,PM2.5,6,2,36,36,700,15,3,8,1,0
61,Jundiai,43,PM2.5,6,0,8,37,312,22,0,0,0,0
62,Gulbarga,43,PM2.5,6,0,8,37,312,22,0,0,0,0
63,Padova,88,PM2.5,2,1,26,37,497,20,0,30,2,0
64,Durgapur,159,PM2.5,7,21,77,186,518,8,12,30,14,0
65,Kurnool,84,PM2.5,8,3,30,66,436,11,8,31,0,0
66,El Paso,48,PM2.5,34,0,10,43,325,22,1,3,0,0
67,Nantes,64,PM2.5,37,0,12,37,133,18,0,0,0,0
68,Zagreb,134,PM2.5,2,5,46,61,699,32,0,0,5,0
69,Nashville,54,PM2.5,29,1,15,39,172,19,0,0,0,0
70,Genoa,61,PM2.5,24,1,16,22,202,28,6,21,2,0
