,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,31,PM2.5,22,1,10,24,166,28,2,12,0,0
1,Thessaloniki,60,PM2.5,34,2,16,28,170,26,0,0,0,0
2,Bologna,60,PM2.5,34,2,16,28,170,26,0,0,0,0
3,Barcelona-Puerto La Cruz,29,PM10,37,0,3,46,176,4,2,6,1,0
4,Cherthala,185,O3,88,6,65,103,605,22,0,0,0,0
5,Quzhou,77,PM2.5,31,3,23,61,419,18,0,0,0,0
6,Sorocaba,53,PM2.5,15,0,15,32,495,28,0,0,0,0
7,Nottingham,57,PM2.5,31,0,15,28,129,28,17,32,0,0
8,Xalapa,41,PM2.5,30,1,10,15,167,3,0,0,0,0
9,Frankfurt,53,PM2.5,3,0,14,34,400,34,58,88,2,0
10,Nakhon Ratchasima,94,PM2.5,36,1,32,55,680,31,0,0,0,0
11,Vereeniging,49,PM2.5,48,1,11,32,140,27,2,10,0,0
12,Seattle,27,O3,31,0,5,45,188,23,8,22,0,0
13,Bozhou,124,PM2.5,47,1,46,106,59,11,0,0,0,0
14,Nellore,83,PM2.5,32,2,27,55,201,30,0,0,0,0
15,Hamilton,59,PM2.5,5,3,17,42,529,32,23,53,0,0
16,Cagayan de Oro City,87,PM2.5,22,0,27,57,130,7,0,0,0,0
17,Krakow,94,PM2.5,18,2,32,49,504,22,0,59,1,0
18,Gorakhpur,177,PM2.5,1,7,116,187,1387,55,0,0,0,0
19,Dasmarinas,81,PM2.5,40,0,28,39,171,20,0,0,0,0
20,Ar-Rayyan,74,PM2.5,15,2,22,62,157,26,0,0,0,0
21,Cuttack,107,PM2.5,32,6,41,58,395,13,0,0,0,0
22,Denver,30,PM2.5,28,0,6,18,240,26,0,8,0,0
23,Qingyuan,97,PM2.5,32,2,37,104,331,45,1,17,0,0
24,Banjarmasin,39,PM2.5,17,1,10,16,265,6,0,0,0,0
25,Kottayam,156,O3,68,6,69,111,729,42,0,0,0,0
26,Belgaum,22,O3,25,1,5,12,244,18,18,2,1,0
27,Sheffield,32,PM2.5,32,0,9,16,131,14,2,7,0,0
28,Gaza,417,PM10,41,1,91,562,309,5,0,6,0,0
29,Zaragoza,30,PM2.5,31,2,9,15,131,7,4,11,0,0
30,Zaporizhzhya,95,PM2.5,21,6,29,44,333,25,0,0,0,0
31,Malegaon,161,PM2.5,42,9,75,109,456,19,0,0,0,0
32,Sao Jose dos Campos,161,PM2.5,42,9,75,109,456,19,0,0,0,0
33,Okayama,54,PM2.5,20,3,15,46,560,48,2,20,0,120
34,Xianyang Shaanxi,59,PM2.5,24,0,18,36,87,14,0,0,0,0
35,Sialkot,116,PM2.5,5,13,38,91,874,34,0,0,0,0
36,Suining Sichuan,82,PM2.5,0,0,32,64,0,36,1,2,0,0
37,Washington,63,PM2.5,7,1,21,44,359,45,60,97,0,0
38,Sargodha,153,PM2.5,13,1,71,102,1089,33,0,0,0,0
39,Bhavnagar,160,PM2.5,41,6,70,109,355,19,0,0,0,0
40,Florence,55,PM2.5,5,4,15,29,482,23,18,45,0,0
41,Yulin Shaanxi,42,PM2.5,14,0,10,23,410,31,33,68,0,0
42,Tirupati,71,PM2.5,29,1,20,40,253,10,0,0,0,0
43,Bacoor,71,PM2.5,29,1,20,40,253,10,0,0,0,0
44,The Hague,52,PM2.5,29,1,13,30,165,31,4,0,2,0
45,Seville,68,PM2.5,31,2,20,32,416,26,4,10,0,0
46,Yuxi,73,PM2.5,24,5,22,36,930,16,0,0,0,0
47,Bristol,24,PM2.5,13,0,6,15,279,19,6,28,0,0
48,Cheonan,85,PM2.5,19,8,26,50,465,38,0,0,0,0
49,Jundiai,57,PM2.5,18,0,18,36,323,26,0,0,0,0
50,Gulbarga,116,PM2.5,31,8,47,68,419,19,0,0,0,0
51,Padova,34,PM2.5,16,0,7,12,210,16,0,21,1,0
52,Durgapur,169,PM2.5,1,55,101,168,1839,61,0,0,0,0
53,Kurnool,87,PM2.5,37,2,29,40,267,8,0,0,0,0
54,El Paso,57,PM10,0,0,12,78,200,25,17,34,0,0
55,Nantes,60,PM2.5,21,0,18,30,142,38,17,6,0,0
56,Zagreb,105,PM2.5,2,7,33,65,699,46,0,0,3,0
57,Nashville,57,PM2.5,20,1,18,47,171,14,0,0,0,0
58,Genoa,68,PM2.5,9,1,20,21,417,34,0,15,2,0
59,Ezhou,58,PM2.5,2,5,18,40,458,40,9,35,0,0
60,Santiago,71,PM2.5,15,3,25,90,579,48,0,0,0,0
61,Mar Del Plata,36,PM2.5,22,0,10,13,73,4,0,0,0,0
62,Lodz,36,PM2.5,22,0,10,13,73,4,0,0,0,0
63,Oklahoma City,60,PM2.5,14,0,17,58,754,42,35,66,0,0
64,Las Vegas,59,PM2.5,3,1,19,51,190,31,23,0,0,0
65,General Santos City,35,PM2.5,22,0,9,13,221,4,0,0,0,0
66,Detroit,49,PM2.5,15,2,12,59,463,24,0,0,0,0
67,Manama,157,PM2.5,36,64,71,151,261,69,0,0,0,0
68,Portland,26,PM2.5,19,1,6,28,80,16,3,9,0,0
69,Macao,89,O3,63,3,16,46,460,18,0,0,0,0
70,Zhoushan,44,PM2.5,20,1,10,38,165,17,0,0,0,0
71,Jhansi,151,PM2.5,12,8,61,108,363,59,0,0,0,0
72,Memphis,55,PM2.5,4,2,17,45,196,22,0,0,0,0
73,Doha,153,PM2.5,34,7,67,98,176,55,0,0,0,0
74,Chiclayo,33,PM2.5,22,0,8,12,65,1,0,0,0,0
75,Wuhai,76,PM2.5,48,2,20,57,266,4,0,0,0,0
76,Be'er Sheva,397,PM10,45,1,108,510,257,3,1,3,0,0
77,Durango,17,O3,18,0,3,5,179,5,0,0,0,0
78,Bokaro Steel City,193,PM2.5,10,83,157,225,5236,39,0,0,0,0
79,Wroclaw,121,PM2.5,8,5,44,62,415,37,0,47,1,0
80,Venezia,42,PM2.5,18,0,9,24,145,26,0,20,1,0
81,Jambi,42,PM2.5,19,1,11,16,207,10,0,0,0,0
82,Duesseldorf,61,PM2.5,21,1,18,37,174,42,24,7,0,0
83,Belfast,53,PM2.5,31,1,14,34,101,30,7,16,0,0
84,Stuttgart,45,PM2.5,4,0,11,27,350,35,46,23,0,0
85,Riga,95,PM2.5,21,1,33,46,231,25,0,0,0,0
86,Kolhapur,131,PM2.5,47,5,50,83,426,27,0,0,0,0
87,Bacolod,55,PM2.5,33,0,14,36,131,9,0,0,0,0
88,Ulyanovsk,62,PM2.5,15,0,16,27,142,18,0,0,0,0
89,Bari,119,PM2.5,31,2,34,126,139,26,0,0,0,0
90,Ajmer,96,PM2.5,21,2,34,74,401,22,1,18,0,0
91,Kuching,151,PM2.5,28,3,58,135,434,38,0,0,0,0
92,Ujjain,152,PM2.5,38,2,56,103,338,31,0,0,0,0
93,Gothenburg,152,PM2.5,38,2,56,103,338,31,0,0,0,0
94,Bilaspur,141,PM2.5,15,12,56,80,730,29,0,0,0,0
95,Louisville,141,PM2.5,15,12,56,80,730,29,0,0,0,0
96,San Jose del Monte,55,PM2.5,2,0,14,50,478,49,0,0,0,0
97,Brighton,62,PM2.5,35,1,18,23,286,23,1,5,0,0
98,Feira De Santana,62,PM2.5,35,1,18,23,286,23,1,5,0,0
99,Leipzig,61,PM2.5,16,1,11,24,261,17,21,20,1,0
100,Agartala,160,PM2.5,3,2,81,81,585,48,0,0,0,0
101,Kingston,30,PM2.5,25,1,8,32,134,10,0,0,0,0
102,Dortmund,41,PM2.5,25,2,10,18,190,23,5,5,0,0
103,Kagoshima,53,PM2.5,34,3,14,14,300,16,2,18,0,130
104,Samut Sakhon,55,PM10,13,1,14,67,333,27,0,0,0,0
105,Dresden,59,PM2.5,14,1,15,24,245,23,10,11,2,0
106,Udaipur,144,PM2.5,30,3,55,89,349,37,0,0,0,0
107,Vellore,89,PM2.5,29,3,28,61,296,36,0,0,0,0
108,Thoothukkudi,101,PM2.5,19,5,41,76,346,35,0,0,0,0
109,Bloemfontein,30,O3,32,1,4,24,95,1,0,0,0,0
