,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,17,PM2.5,18,0,2,8,166,10,1,10,0,0
1,Thessaloniki,83,PM2.5,8,2,21,40,157,18,0,0,3,0
2,Bologna,89,PM2.5,8,1,28,31,470,19,4,12,1,0
3,Barcelona-Puerto La Cruz,27,O3,28,0,7,15,175,7,1,7,1,0
4,Cherthala,120,PM2.5,4,6,50,75,730,27,36,48,0,0
5,Quzhou,124,PM2.5,36,5,49,91,595,26,0,0,0,0
6,Sorocaba,63,PM10,20,1,16,141,361,11,0,0,1,0
7,Nottingham,62,PM2.5,1,1,19,40,196,35,17,35,0,0
8,Xalapa,40,PM2.5,16,1,10,14,256,8,0,0,0,0
9,Frankfurt,47,PM2.5,1,0,11,20,230,19,7,13,1,0
10,Nakhon Ratchasima,95,PM2.5,63,2,28,52,420,11,0,0,0,0
11,Vereeniging,54,PM2.5,19,1,17,45,382,32,7,22,0,0
12,Seattle,51,PM2.5,17,0,12,36,259,21,2,14,0,0
13,Bozhou,115,PM2.5,43,1,33,87,33,9,0,0,0,0
14,Nellore,161,PM2.5,38,5,64,104,423,26,6,19,2,0
15,Hamilton,35,PM2.5,28,0,6,15,323,13,1,11,0,0
16,Cagayan de Oro City,89,PM2.5,36,0,29,39,118,6,0,0,0,0
17,Krakow,161,PM2.5,1,2,81,103,368,19,0,36,1,0
18,Gorakhpur,168,PM2.5,15,7,91,156,1135,10,2,40,0,0
19,Dasmarinas,90,PM2.5,57,5,33,64,327,24,0,0,0,0
20,Ar-Rayyan,90,PM10,32,2,26,138,110,4,0,0,0,0
21,Cuttack,67,PM2.5,35,5,22,31,274,6,0,0,0,0
22,Denver,48,PM2.5,36,0,9,21,147,15,0,2,0,0
23,Qingyuan,68,PM2.5,43,2,21,69,210,32,3,13,0,0
24,Banjarmasin,54,PM2.5,27,1,18,27,176,8,0,0,0,0
25,Kottayam,96,PM2.5,7,9,23,78,782,21,30,44,0,0
26,Belgaum,60,PM2.5,2,0,18,19,302,10,10,3,1,0
27,Sheffield,36,PM2.5,6,1,10,16,177,21,41,63,0,0
28,Gaza,122,PM10,28,1,45,212,414,11,2,13,1,0
29,Zaragoza,31,PM2.5,31,1,7,27,118,11,3,8,0,0
30,Zaporizhzhya,70,PM2.5,21,7,23,38,398,23,0,0,0,0
31,Malegaon,156,PM2.5,37,6,74,96,678,19,2,9,2,0
32,Sao Jose dos Campos,63,PM2.5,21,0,22,62,56,10,0,0,0,0
33,Mangalore,118,PM2.5,26,5,27,78,631,25,3,13,0,0
