,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,35,PM2.5,28,0,8,17,138,16,2,10,0,0
1,Thessaloniki,151,PM2.5,5,3,61,140,136,13,0,0,14,0
2,Bologna,103,PM2.5,9,1,38,49,569,39,20,34,1,0
3,Barcelona-Puerto La Cruz,33,O3,35,0,8,14,288,9,4,13,1,0
4,Cherthala,93,PM2.5,5,5,35,111,972,11,19,44,0,0
5,Quzhou,116,PM2.5,5,3,44,147,778,28,0,0,0,0
6,Sorocaba,55,PM2.5,11,1,14,36,764,30,0,0,4,0
7,Nottingham,62,PM2.5,6,1,21,28,150,33,10,33,0,0
8,Xalapa,58,PM2.5,18,1,18,26,387,18,0,0,0,0
9,Frankfurt,57,PM2.5,7,0,15,23,359,28,21,43,2,0
10,Nakhon Ratchasima,89,PM2.5,12,1,50,116,800,36,0,0,0,0
11,Vereeniging,53,PM2.5,37,2,15,34,131,13,2,8,0,0
12,Seattle,54,PM2.5,15,0,13,32,348,38,7,25,0,0
13,Bozhou,127,PM2.5,26,1,48,67,160,11,0,0,0,0
14,Nellore,74,PM2.5,17,2,24,46,402,25,3,8,0,0
15,Hamilton,77,PM2.5,2,1,28,88,737,40,29,84,0,0
16,Cagayan de Oro City,27,PM2.5,28,0,7,10,124,1,0,0,0,0
17,Krakow,157,PM2.5,1,4,70,100,1115,32,0,82,5,0
18,Gorakhpur,169,PM2.5,25,7,96,158,706,17,4,31,5,0
19,Dasmarinas,73,PM2.5,37,1,25,40,197,25,0,0,0,0
20,Ar-Rayyan,55,PM2.5,18,1,15,45,145,6,0,0,0,0
21,Cuttack,148,PM2.5,13,4,51,73,466,12,0,0,0,0
22,Denver,53,PM2.5,34,0,12,40,235,24,0,4,0,0
23,Qingyuan,103,PM2.5,15,1,38,75,393,44,3,20,0,0
24,Banjarmasin,29,PM2.5,23,1,6,9,169,2,0,0,0,0
25,Kottayam,123,PM2.5,9,4,47,118,935,15,16,39,0,0
26,Belgaum,51,PM2.5,2,1,13,13,405,25,17,0,1,0
27,Sheffield,35,PM2.5,22,1,5,9,135,12,5,17,0,0
28,Gaza,77,PM2.5,17,0,22,78,669,8,0,8,1,0
29,Zaragoza,40,PM2.5,35,1,13,18,114,7,3,10,0,0
30,Zaporizhzhya,115,PM2.5,18,3,40,49,274,16,0,0,0,0
31,Malegaon,164,PM2.5,16,4,82,113,673,22,1,11,2,0
32,Sao Jose dos Campos,76,PM2.5,24,0,25,31,102,23,0,0,0,0
33,Mangalore,160,PM2.5,5,3,85,85,611,27,13,27,1,0
34,Okayama,70,PM2.5,3,2,22,61,940,46,12,24,0,188
35,Ribeirao Preto,74,PM2.5,18,1,22,41,296,26,0,0,0,0
36,Xianyang Shaanxi,74,PM2.5,18,1,22,41,296,26,0,0,0,0
37,Bunia,19,O3,24,0,5,7,127,0,0,0,0,0
38,Lviv,130,PM2.5,6,4,47,63,262,28,0,17,0,0
39,Tongliao,75,PM2.5,16,10,23,34,351,15,0,0,0,0
40,Sialkot,162,PM2.5,9,3,76,123,1259,18,17,36,0,0
41,Buffalo City,59,PM2.5,23,0,13,37,116,20,0,0,0,0
42,Suining Sichuan,59,PM2.5,23,0,13,37,116,20,0,0,0,0
43,Oaxaca de Juarez,57,PM2.5,30,1,16,21,221,16,0,0,0,0
44,Washington,74,PM2.5,13,1,26,52,388,37,31,59,0,0
45,Sargodha,156,PM2.5,20,1,69,100,562,4,0,0,0,0
46,Bhavnagar,151,PM2.5,17,33,50,103,1012,17,8,24,6,0
47,Gold Coast,37,PM2.5,25,1,9,37,62,22,0,0,0,0
48,Florence,69,PM2.5,4,1,23,69,661,31,48,93,0,0
49,Jammu,61,PM2.5,3,1,18,45,614,45,29,68,0,0
