,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,48.0,PM2.5,14,0,15,20,131,35,36,55,0,0
1,Thessaloniki,120.0,PM2.5,12,2,45,67,163,18,0,0,5,0
2,Bologna,95.0,PM2.5,9,1,27,40,610,53,16,38,1,0
3,Barcelona-Puerto La Cruz,64.0,PM2.5,3,1,17,43,914,43,47,90,1,0
4,Cherthala,86.0,PM2.5,4,7,26,38,791,12,23,33,0,0
5,Quzhou,109.0,PM2.5,1,3,38,76,620,31,0,0,0,0
6,Sorocaba,62.0,PM2.5,20,1,15,30,477,28,0,0,1,0
7,Nottingham,57.0,PM2.5,26,1,15,26,146,29,3,22,0,0
8,Xalapa,58.0,PM2.5,47,7,17,25,244,6,0,0,0,0
9,Frankfurt,,PM10,7,0,15,23,163,15,14,8,0,0
10,Nakhon Ratchasima,87.0,PM2.5,44,3,22,39,335,2,0,0,0,0
11,Vereeniging,72.0,PM2.5,11,2,22,43,997,28,2,23,1,0
12,Seattle,51.0,PM2.5,17,0,11,41,406,34,15,37,0,0
13,Bozhou,129.0,PM2.5,35,1,50,68,206,9,0,0,0,0
14,Nellore,152.0,PM2.5,24,6,61,92,552,28,10,17,1,0
15,Hamilton,66.0,PM2.5,39,0,20,64,297,19,1,19,0,0
16,Cagayan de Oro City,31.0,O3,32,0,6,10,138,2,0,0,0,0
17,Krakow,107.0,PM2.5,1,2,35,35,364,15,0,50,1,0
18,Gorakhpur,152.0,PM2.5,4,7,57,122,721,11,2,42,0,0
19,Dasmarinas,46.0,PM2.5,35,1,7,12,249,7,0,0,0,0
20,Ar-Rayyan,78.0,PM2.5,24,2,23,85,122,2,0,0,0,0
21,Cuttack,108.0,PM2.5,4,7,38,55,452,13,0,0,0,0
22,Denver,59.0,PM2.5,12,0,17,59,490,36,0,7,0,0
23,Qingyuan,124.0,PM2.5,2,2,46,86,421,40,11,32,0,0
24,Banjarmasin,39.0,PM2.5,16,1,11,16,262,5,0,0,0,0
25,Kottayam,102.0,PM2.5,8,8,35,56,775,18,21,31,0,0
26,Belgaum,35.0,PM2.5,4,0,8,10,315,14,7,2,1,0
27,Sheffield,40.0,PM2.5,27,1,10,19,131,14,4,15,0,0
28,Gaza,90.0,PM2.5,17,0,29,71,465,12,1,14,1,0
29,Zaragoza,54.0,PM2.5,19,2,17,18,208,21,5,19,0,0
30,Zaporizhzhya,111.0,PM2.5,26,5,41,72,347,18,0,0,0,0
31,Malegaon,177.0,PM2.5,34,5,113,139,681,19,1,8,3,0
32,Sao Jose dos Campos,60.0,PM2.5,22,0,15,26,30,27,0,0,0,0
33,Oshogbo,60.0,PM2.5,22,0,15,26,30,27,0,0,0,0
