,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,25,PM2.5,22,0,6,21,135,24,14,22,0,0
1,Thessaloniki,67,PM2.5,17,2,21,50,222,41,0,0,6,0
2,Bologna,79,PM2.5,5,1,28,51,637,51,53,57,2,0
3,Barcelona-Puerto La Cruz,26,O3,36,1,5,26,288,10,5,14,1,0
4,Cherthala,126,PM2.5,66,4,57,85,540,26,0,0,0,0
5,Quzhou,119,PM2.5,33,3,43,126,620,22,0,0,0,0
6,Sorocaba,72,PM2.5,36,0,23,23,400,32,0,0,1,0
7,Nottingham,58,PM2.5,21,2,16,44,153,34,7,24,0,0
8,Xalapa,51,PM2.5,41,1,12,17,186,3,0,0,0,0
9,Frankfurt,65,PM2.5,15,0,21,72,382,44,32,57,2,0
10,Nakhon Ratchasima,82,PM2.5,25,1,32,46,560,16,0,0,0,0
11,Vereeniging,55,PM2.5,38,1,14,24,130,18,5,13,0,0
12,Seattle,39,PM2.5,19,0,9,31,494,37,3,16,0,0
13,Bozhou,87,PM2.5,31,1,15,98,151,8,0,0,0,0
14,Nellore,85,PM2.5,30,2,27,47,181,22,0,0,0,0
15,Hamilton,65,PM2.5,9,1,17,60,377,30,10,40,0,0
16,Cagayan de Oro City,56,PM2.5,10,0,9,13,182,5,0,0,0,0
17,Krakow,162,PM2.5,2,6,79,107,1318,57,0,202,5,0
18,Gorakhpur,162,PM2.5,45,10,91,140,553,15,0,0,0,0
19,Dasmarinas,53,PM2.5,33,0,7,12,172,4,0,0,0,0
20,Ar-Rayyan,53,PM2.5,30,1,13,48,139,8,0,0,0,0
21,Cuttack,147,PM2.5,2,6,58,83,701,28,0,0,0,0
22,Denver,54,PM2.5,4,0,14,39,374,42,0,5,0,0
23,Qingyuan,125,PM2.5,8,2,53,106,708,59,4,42,0,0
24,Banjarmasin,58,PM2.5,11,2,15,23,317,9,0,0,0,0
25,Kottayam,137,PM2.5,46,4,56,90,652,24,0,0,0,0
26,Belgaum,30,NO2,5,1,8,9,411,32,37,3,1,0
27,Sheffield,42,PM2.5,25,1,11,20,140,20,6,18,0,0
28,Gaza,119,PM10,27,0,30,238,526,12,1,12,1,0
29,Zaragoza,42,PM2.5,33,2,10,20,148,9,5,14,0,0
30,Zaporizhzhya,150,PM2.5,17,5,53,65,326,23,0,0,0,0
31,Malegaon,158,PM2.5,40,12,69,101,383,18,0,0,0,0
32,Sao Jose dos Campos,63,PM2.5,42,1,19,29,2,30,0,0,0,0
33,Mangalore,152,PM2.5,39,2,65,97,423,36,0,0,0,0
34,Okayama,80,PM2.5,3,4,24,62,893,55,9,38,0,206
35,Ribeirao Preto,67,PM2.5,45,1,20,47,100,13,0,0,0,0
36,Xianyang Shaanxi,67,PM2.5,45,1,20,47,100,13,0,0,0,0
37,Bunia,19,O3,20,0,4,6,136,0,0,0,0,0
38,Lviv,94,PM2.5,5,4,34,49,302,43,0,39,0,0
39,Tongliao,112,PM2.5,3,3,43,76,612,30,0,0,0,0
40,Sialkot,196,PM2.5,14,3,168,168,1498,33,0,0,0,0
41,Buffalo City,71,PM2.5,31,0,19,60,135,34,0,0,0,0
42,Suining Sichuan,71,PM2.5,31,0,19,60,135,34,0,0,0,0
43,Oaxaca de Juarez,58,PM2.5,42,0,15,17,123,10,0,0,0,0
44,Washington,66,PM2.5,14,1,23,56,356,31,30,59,0,0
45,Sargodha,165,PM2.5,26,1,88,110,646,8,0,0,0,0
46,Bhavnagar,157,PM2.5,31,9,68,106,383,22,0,0,0,0
47,Gold Coast,26,PM2.5,17,1,6,23,66,14,0,0,0,0
48,Florence,59,PM2.5,10,1,14,37,344,21,11,36,0,0
49,Jammu,57,PM2.5,9,1,16,35,328,35,20,38,0,0
50,Yulin Shaanxi,57,PM2.5,9,1,16,35,328,35,20,38,0,0
51,Nanded Waghala,114,PM2.5,58,7,44,64,313,1,0,0,0,0
52,Tirupati,59,PM2.5,22,0,11,17,235,6,0,0,0,0
53,Bacoor,32,PM2.5,33,0,8,13,172,4,0,0,0,0
54,The Hague,62,PM2.5,9,0,21,38,229,47,18,0,1,0
55,Seville,78,PM2.5,26,2,20,40,477,27,7,18,0,0
56,Dongtai,157,PM2.5,31,3,71,135,944,23,0,0,0,0
57,Bali,43,PM2.5,13,0,6,9,139,2,0,0,0,0
58,Boston,54,PM2.5,18,0,13,41,285,33,11,32,0,0
59,Yuxi,78,PM2.5,9,3,25,33,671,19,0,0,0,0
60,Bristol,32,PM2.5,23,0,8,33,260,13,3,16,0,0
61,Cheonan,55,PM2.5,22,6,15,31,342,35,0,0,0,0
62,Jundiai,68,PM2.5,58,0,22,62,379,28,0,0,1,0
63,Gulbarga,83,PM2.5,31,3,28,34,327,10,0,0,0,0
64,Padova,70,PM2.5,6,1,21,25,432,21,0,32,2,0
65,Durgapur,190,PM2.5,6,60,148,190,1779,38,0,0,0,0
66,Kurnool,81,PM2.5,28,1,27,27,223,7,0,0,0,0
67,El Paso,34,PM10,16,0,5,40,100,15,1,3,0,0
68,Nantes,65,PM2.5,35,0,19,33,138,24,8,1,0,0
69,Zagreb,142,PM2.5,1,6,59,67,786,46,0,0,4,0
70,Nashville,67,PM2.5,15,0,19,35,129,18,0,0,0,0
71,Genoa,84,PM2.5,16,2,27,41,508,36,0,14,3,0
72,Ezhou,66,PM2.5,5,1,19,61,524,38,11,33,0,0
73,Santiago,75,PM2.5,25,2,24,90,485,40,0,0,0,0
74,Mar Del Plata,54,PM2.5,20,0,14,24,60,8,0,0,0,0
75,Lodz,99,PM2.5,8,5,33,63,646,38,0,39,3,0
76,Oklahoma City,54,PM10,25,0,11,52,388,17,0,6,0,0
77,Las Vegas,35,PM10,27,0,9,43,131,21,1,0,0,0
