,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,17,O3,23,0,2,24,139,11,1,12,0,0
1,Thessaloniki,161,PM2.5,5,4,83,147,128,11,0,0,16,0
2,Bologna,109,PM2.5,10,0,37,45,309,25,0,0,0,0
3,Barcelona-Puerto La Cruz,31,O3,26,2,8,12,136,15,0,0,0,0
4,Cherthala,112,PM2.5,5,5,46,133,972,23,19,44,0,0
5,Quzhou,118,PM2.5,9,3,43,147,892,30,0,0,0,0
6,Sorocaba,58,PM2.5,7,1,17,37,1062,34,0,0,3,0
7,Nottingham,60,PM2.5,24,1,15,24,152,20,13,31,0,0
8,Xalapa,60,PM2.5,11,1,18,26,470,23,0,0,0,0
9,Frankfurt,63,PM2.5,12,1,21,40,206,25,0,0,0,0
10,Nakhon Ratchasima,90,PM2.5,20,1,31,63,670,21,0,0,0,0
11,Vereeniging,54,PM2.5,36,3,14,28,148,13,2,7,0,0
12,Seattle,51,PM2.5,15,0,10,36,358,46,6,22,0,0
13,Bozhou,131,PM2.5,26,1,49,71,196,12,0,0,0,0
14,Nellore,80,PM2.5,17,2,29,55,403,27,3,8,0,0
15,Hamilton,80,PM2.5,2,1,28,89,750,36,25,79,0,0
16,Cagayan de Oro City,67,PM2.5,32,0,33,63,117,6,0,0,0,0
17,Krakow,156,PM2.5,1,4,63,108,1115,25,0,82,5,0
18,Gorakhpur,169,PM2.5,25,7,96,143,737,17,4,31,5,0
19,Dasmarinas,75,PM2.5,40,1,25,47,190,22,0,0,0,0
20,Ar-Rayyan,55,PM2.5,17,1,16,46,149,7,0,0,0,0
21,Cuttack,143,PM2.5,15,4,48,69,457,11,0,0,0,0
22,Denver,51,PM2.5,34,0,11,45,243,22,0,7,0,0
23,Qingyuan,131,PM2.5,24,2,59,90,351,33,3,18,0,0
24,Banjarmasin,26,PM2.5,26,1,6,9,152,1,0,0,0,0
25,Kottayam,123,PM2.5,9,4,46,119,935,16,16,39,0,0
26,Belgaum,52,PM2.5,2,1,14,15,405,25,12,0,0,0
27,Sheffield,30,PM2.5,27,1,6,10,136,9,3,12,0,0
28,Gaza,75,PM2.5,18,0,22,77,642,7,0,7,1,0
29,Zaragoza,31,O3,38,0,3,5,112,1,0,0,0,0
30,Zaporizhzhya,112,PM2.5,19,3,38,51,273,17,0,0,0,0
31,Malegaon,164,PM2.5,15,4,80,111,679,22,1,11,2,0
32,Sao Jose dos Campos,76,PM2.5,20,0,24,30,104,26,0,0,0,0
33,Mangalore,157,PM2.5,5,3,66,88,611,23,13,27,1,0
34,Okayama,71,PM2.5,4,2,22,51,687,42,12,23,0,218
35,Ribeirao Preto,73,PM2.5,18,1,22,35,246,23,0,0,0,0
36,Xianyang Shaanxi,73,PM2.5,18,1,22,35,246,23,0,0,0,0
37,Bunia,20,O3,24,0,5,8,128,0,0,0,0,0
38,Lviv,128,PM2.5,8,4,45,64,252,25,0,17,0,0
39,Tongliao,74,PM2.5,19,8,23,43,351,12,0,0,0,0
40,Sialkot,192,PM2.5,5,3,193,193,752,13,10,28,1,0
41,Buffalo City,55,PM2.5,23,0,12,42,116,17,0,0,0,0
42,Suining Sichuan,55,PM2.5,23,0,12,42,116,17,0,0,0,0
43,Oaxaca de Juarez,59,PM2.5,26,1,18,22,263,17,0,0,0,0
44,Washington,75,PM2.5,11,1,25,56,408,32,29,58,0,0
45,Sargodha,160,PM2.5,20,1,87,111,545,4,0,0,0,0
46,Bhavnagar,152,PM2.5,17,34,62,102,1017,15,8,24,7,0
47,Gold Coast,39,PM2.5,25,1,10,40,62,25,0,0,0,0
48,Florence,71,PM2.5,3,1,23,78,594,31,32,76,0,0
49,Jammu,64,PM2.5,3,1,21,51,729,43,50,93,0,0
50,Yulin Shaanxi,64,PM2.5,3,1,21,51,729,43,50,93,0,0
51,Nanded Waghala,153,PM2.5,34,13,61,93,644,4,1,3,1,0
52,Tirupati,53,PM2.5,15,1,16,16,573,7,2,4,0,0
53,Bacoor,42,PM2.5,40,1,11,18,189,4,0,0,0,0
54,The Hague,75,PM2.5,0,0,21,44,130,53,28,0,0,0
55,Seville,68,PM2.5,17,0,23,23,121,21,0,0,0,0
56,Dongtai,126,PM2.5,27,3,49,125,977,24,0,0,0,0
57,Bali,57,PM2.5,20,0,19,31,97,12,0,0,0,0
58,Boston,67,PM2.5,3,0,20,45,644,42,37,65,0,0
59,Yuxi,71,PM2.5,3,4,22,46,1040,13,0,0,0,0
60,Bristol,48,PM2.5,18,0,13,25,599,28,23,53,0,0
61,Cheonan,73,PM2.5,7,1,24,25,694,18,3,8,0,0
62,Jundiai,71,PM2.5,5,1,26,39,981,38,0,0,2,0
63,Gulbarga,81,PM2.5,23,6,24,105,813,10,4,13,0,0
64,Padova,80,PM2.5,2,1,25,29,349,13,0,0,0,0
65,Durgapur,191,PM2.5,15,4,134,154,1088,20,23,65,10,0
66,Kurnool,59,PM2.5,11,6,16,31,528,9,8,26,0,0
67,El Paso,47,PM10,32,0,9,41,100,16,3,9,0,0
68,Nantes,58,PM2.5,26,1,16,42,143,18,0,0,0,0
69,Zagreb,153,PM2.5,13,0,57,57,231,23,0,0,0,0
70,Nashville,63,PM2.5,17,0,21,31,95,20,0,0,0,0
71,Genoa,80,PM2.5,23,1,24,25,199,18,0,0,0,0
72,Ezhou,74,PM2.5,1,1,26,105,763,35,40,75,0,0
73,Santiago,67,PM2.5,20,2,20,65,485,40,0,0,0,0
74,Mar Del Plata,25,PM2.5,18,0,5,8,59,0,0,0,0,0
75,Lodz,151,PM2.5,2,3,58,75,975,33,0,45,5,0
76,Oklahoma City,82,PM10,33,0,15,122,289,20,0,3,0,0
