,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,26,O3,30,1,3,6,137,2,4,6,0,0
1,Thessaloniki,64,PM2.5,21,2,17,21,175,12,0,0,4,0
2,Bologna,68,PM2.5,6,1,16,17,665,19,47,57,2,0
3,Barcelona-Puerto La Cruz,35,PM2.5,9,1,7,10,400,26,12,37,1,0
4,Cherthala,133,PM2.5,4,6,52,77,796,21,22,33,0,0
5,Quzhou,98,PM2.5,38,5,31,76,558,17,0,0,0,0
6,Sorocaba,48,PM2.5,10,0,11,27,270,15,0,0,0,0
7,Nottingham,37,PM2.5,34,1,8,13,124,8,1,4,0,0
8,Xalapa,56,PM2.5,29,2,15,22,243,5,0,0,0,0
9,Frankfurt,38,PM2.5,15,0,8,17,240,16,7,20,1,0
10,Nakhon Ratchasima,139,PM2.5,13,1,57,86,1020,38,0,0,0,0
11,Vereeniging,38,PM2.5,34,3,6,8,82,11,2,12,0,0
12,Seattle,44,PM2.5,0,0,10,30,508,38,22,45,0,0
13,Bozhou,86,PM2.5,37,1,24,77,31,10,0,0,0,0
14,Nellore,128,PM2.5,19,3,49,70,620,34,5,14,1,0
15,Hamilton,58,PM2.5,15,2,17,41,383,20,1,17,0,0
16,Cagayan de Oro City,85,PM2.5,32,0,33,68,97,9,0,0,0,0
17,Krakow,91,PM2.5,5,2,32,41,496,15,0,21,2,0
18,Gorakhpur,113,PM2.5,4,6,38,89,480,11,2,34,0,0
19,Dasmarinas,76,PM2.5,47,1,26,47,179,21,0,0,0,0
20,Ar-Rayyan,69,PM2.5,19,4,23,66,136,7,0,0,0,0
21,Cuttack,137,PM2.5,30,7,53,75,454,7,0,0,0,0
22,Denver,45,PM2.5,23,0,11,36,478,35,0,2,0,0
23,Qingyuan,111,PM2.5,16,5,40,84,544,56,15,47,0,0
24,Banjarmasin,30,PM2.5,30,1,7,10,165,1,0,0,0,0
25,Kottayam,132,PM2.5,8,6,51,88,797,26,19,32,0,0
26,Belgaum,23,O3,28,0,2,4,189,9,6,0,1,0
27,Sheffield,29,O3,35,1,3,4,126,1,0,2,0,0
28,Gaza,118,PM10,33,0,39,215,275,3,0,3,0,0
29,Zaragoza,17,PM10,23,2,3,15,210,9,3,13,0,0
30,Zaporizhzhya,143,PM2.5,19,6,50,63,324,23,0,0,0,0
31,Malegaon,175,PM2.5,25,2,102,132,774,23,6,19,1,0
32,Sao Jose dos Campos,53,PM2.5,10,0,11,32,101,16,0,0,0,0
33,Mangalore,152,PM2.5,17,2,48,121,297,26,11,28,0,0
34,Okayama,68,PM2.5,17,3,22,48,489,55,10,34,0,147
35,Ribeirao Preto,52,PM2.5,13,1,11,35,110,17,0,0,0,0
36,Xianyang Shaanxi,52,PM2.5,13,1,11,35,110,17,0,0,0,0
37,Bunia,21,O3,25,0,5,8,135,0,0,0,0,0
38,Lviv,79,PM2.5,19,2,24,37,166,20,0,3,1,0
39,Tongliao,152,PM2.5,13,12,58,79,699,20,0,0,0,0
40,Sialkot,128,PM2.5,7,4,48,93,1048,7,7,15,1,0
41,Buffalo City,66,PM2.5,17,0,21,46,55,20,0,0,0,0
42,Suining Sichuan,66,PM2.5,17,0,21,46,55,20,0,0,0,0
43,Oaxaca de Juarez,58,PM2.5,27,1,18,22,171,12,0,0,0,0
44,Washington,54,PM2.5,7,1,14,41,513,38,47,82,0,0
45,Sargodha,130,PM2.5,25,1,47,68,694,11,0,0,0,0
46,Bhavnagar,164,PM2.5,18,22,79,136,1068,19,8,23,7,0
47,Gold Coast,47,PM2.5,21,1,10,44,61,21,0,0,0,0
48,Florence,47,PM2.5,14,3,13,23,399,16,1,15,0,0
49,Jammu,57,PM2.5,10,0,20,42,377,35,5,31,0,0
50,Yulin Shaanxi,57,PM2.5,10,0,20,42,377,35,5,31,0,0
51,Nanded Waghala,161,PM2.5,32,11,76,117,557,2,11,13,0,0
52,Tirupati,82,PM2.5,11,2,31,33,760,13,5,12,1,0
53,Bacoor,46,PM2.5,46,1,12,20,179,3,0,0,0,0
54,The Hague,32,PM2.5,24,0,7,9,153,14,0,0,1,0
55,Seville,68,PM2.5,17,2,24,25,438,18,2,11,0,0
56,Dongtai,107,PM2.5,27,3,32,60,617,18,0,0,0,0
57,Bali,77,PM2.5,33,0,28,53,177,24,0,0,0,0
58,Boston,40,PM2.5,7,0,11,45,643,30,14,39,0,0
59,Yuxi,87,PM2.5,6,4,33,62,1708,16,0,0,0,0
60,Bristol,24,NO2,15,0,5,12,558,26,22,48,0,0
61,Cheonan,144,PM2.5,5,2,71,71,831,22,8,14,1,0
62,Jundiai,40,PM2.5,7,0,9,30,262,16,0,0,0,0
63,Gulbarga,108,PM2.5,16,8,39,80,646,8,5,15,1,0
64,Padova,76,PM2.5,1,1,21,25,360,17,0,27,2,0
65,Durgapur,159,PM2.5,7,10,74,180,512,8,12,30,14,0
66,Kurnool,119,PM2.5,10,3,51,156,475,16,7,33,0,0
67,El Paso,52,PM10,2,2,13,66,511,41,148,177,0,0
68,Nantes,54,PM2.5,35,0,12,33,134,13,0,0,0,0
69,Zagreb,127,PM2.5,2,5,44,57,437,21,0,0,3,0
70,Nashville,62,PM2.5,27,1,20,34,168,18,0,0,0,0
71,Genoa,56,PM2.5,23,1,13,17,427,19,3,14,3,0
72,Ezhou,52,PM2.5,11,4,14,42,302,17,0,11,0,0
73,Santiago,64,PM2.5,14,2,18,66,485,31,0,0,0,0
74,Mar Del Plata,20,PM2.5,15,0,5,8,66,0,0,0,0,0
75,Lodz,65,PM2.5,26,2,13,21,339,7,0,8,1,0
76,Oklahoma City,56,PM2.5,21,0,17,67,919,50,37,73,0,0
77,Las Vegas,52,PM10,7,0,12,60,467,39,7,0,0,0
78,General Santos City,41,PM2.5,42,0,9,14,156,0,0,0,0,0
79,Detroit,39,PM10,20,2,8,43,320,26,0,0,0,0
80,Manama,156,PM2.5,27,70,69,135,237,35,0,0,0,0
81,Portland,62,PM2.5,1,1,19,32,270,29,25,41,0,0
82,Macao,62,PM2.5,50,3,17,52,548,22,0,0,0,0
83,Zhoushan,52,PM2.5,27,1,16,21,160,19,0,0,0,0
84,Jhansi,139,PM2.5,7,5,49,84,531,24,4,13,3,0
85,Memphis,48,PM2.5,18,1,11,33,182,27,0,0,0,0
86,Doha,160,PM2.5,34,20,83,145,283,54,0,0,0,0
87,Chiclayo,34,PM2.5,18,0,8,13,63,0,0,0,0,0
88,Wuhai,88,PM2.5,23,3,27,119,437,8,0,0,0,0
89,Be'er Sheva,108,PM2.5,32,1,40,175,197,3,0,4,0,0
90,Durango,26,O3,19,0,2,3,149,7,0,0,0,0
91,Bokaro Steel City,155,PM2.5,10,7,63,122,645,15,12,41,14,0
92,Wroclaw,140,PM2.5,10,4,51,51,357,18,1,15,2,0
93,Venezia,84,PM2.5,2,1,24,39,206,15,0,0,0,0
94,Jambi,47,PM2.5,39,1,11,19,178,1,0,0,0,0
95,Duesseldorf,50,PM2.5,25,1,10,11,134,11,1,5,1,0
96,Belfast,36,PM2.5,32,1,3,4,31,2,0,2,0,0
97,Stuttgart,32,PM2.5,13,0,6,14,262,19,12,15,0,0
98,Riga,93,PM2.5,14,1,33,38,218,19,0,0,0,0
99,Kolhapur,145,PM2.5,34,4,55,96,411,16,3,9,1,0
100,Bacolod,58,PM2.5,35,0,17,40,127,9,0,0,0,0
101,Ulyanovsk,57,PM2.5,21,1,16,26,142,17,0,0,0,0
102,Al-Ain,156,PM2.5,35,2,70,121,141,21,0,0,0,0
103,Bari,32,O3,33,0,4,7,246,2,0,0,1,0
104,Yulin Guangxi,83,PM2.5,35,2,29,53,275,25,5,18,0,0
105,Ajmer,111,PM2.5,15,5,40,122,594,28,2,17,7,0
106,Kuching,137,PM2.5,40,0,58,70,166,14,0,0,0,0
107,Geneva,37,PM2.5,29,0,10,3,193,6,0,4,0,0
108,Anshun,56,PM2.5,8,0,15,35,317,32,11,34,0,0
109,Colombo,51,PM2.5,17,0,14,19,69,20,0,0,0,0
110,Ujjain,157,PM2.5,33,0,69,137,597,35,6,12,0,0
111,Gothenburg,73,PM2.5,33,1,25,25,154,15,0,0,0,0
112,Patiala,152,PM2.5,6,1,60,142,653,24,1246,8,1616,0
113,Bilaspur,148,PM2.5,12,5,53,99,509,13,14,32,2,0
114,Louisville,55,PM2.5,28,0,12,32,147,19,0,0,0,0
115,San Jose del Monte,64,PM2.5,42,1,22,51,159,26,0,0,0,0
116,Yaroslavl,65,PM2.5,11,3,21,21,185,22,0,0,0,0
117,Brighton,37,PM2.5,40,1,7,13,423,0,0,1,0,0
118,Feira De Santana,24,PM2.5,17,1,6,10,93,1,0,0,0,0
119,Comilla,55,PM2.5,1,8,14,26,252,2,1,5,0,0
120,Mathura,156,PM2.5,3,4,64,103,569,12,4,19,579,0
121,Skopje,60,PM2.5,25,3,20,22,274,4,0,0,0,0
122,Leipzig,30,PM2.5,6,0,7,18,202,13,3,9,1,0
123,Agartala,58,PM2.5,1,8,15,40,253,13,1,5,0,0
124,Kingston,26,O3,28,0,5,16,124,13,0,0,0,0
125,Sangli,151,PM2.5,27,3,52,93,378,30,3,10,1,0
126,Malaga,55,PM2.5,32,1,13,13,246,15,2,8,0,0
127,Ibague,39,PM2.5,22,0,10,15,225,8,0,0,0,0
128,Dortmund,42,PM2.5,32,1,10,13,134,11,0,3,0,0
129,Kagoshima,46,PM2.5,38,7,13,17,200,13,10,23,0,60
130,Cabimas,27,PM2.5,21,1,6,9,144,5,0,0,0,0
131,Milwaukee,51,PM2.5,9,1,13,53,342,41,0,0,0,0
132,Samut Sakhon,180,PM2.5,16,16,111,187,1191,49,0,0,0,0
133,Essen,36,PM2.5,30,1,8,10,154,11,1,0,0,0
134,Dresden,70,PM2.5,3,1,21,29,379,8,1,14,2,0
135,Udaipur,157,PM2.5,3,5,68,107,394,25,10,37,1,0
136,Vellore,105,PM2.5,12,5,38,58,622,28,4,14,1,0
137,Thoothukkudi,99,PM2.5,2,1,35,56,223,14,4,11,2,0
138,Bloemfontein,39,PM2.5,25,5,9,16,152,3,0,0,0,0
139,Udon Thani,148,PM2.5,28,1,48,77,1120,17,0,0,0,0
140,Jalgaon,153,PM2.5,27,12,60,90,426,16,5,26,2,0
141,Zaoyang,176,PM2.5,18,4,108,138,896,19,0,0,0,0
142,Yiyang Hunan,161,PM2.5,20,5,78,132,297,11,6,17,2,0
143,Baltimore,52,PM2.5,16,0,11,36,217,29,7,29,0,0
144,Kitchener,36,PM2.5,18,2,9,31,358,16,3,12,0,0
145,Poza Rica de Hidalgo,64,PM2.5,29,8,18,27,190,8,0,0,0,0
146,Oujda,32,O3,35,2,7,13,109,1,0,0,0,0
147,Orenburg,59,PM2.5,16,5,15,34,182,38,0,0,0,0
148,Bremen,71,PM2.5,20,0,20,22,239,17,1,8,0,0
149,Kota Kinabalu,64,PM2.5,49,0,27,54,146,22,0,0,0,0
150,Basel,33,PM2.5,15,0,8,10,181,14,0,9,0,0
151,Gomel,33,PM2.5,15,0,8,10,181,14,0,9,0,0
152,Albuquerque,40,PM10,22,1,10,36,165,19,1,12,0,0
153,Meknes,38,PM2.5,25,2,9,14,111,2,0,0,0,0
154,Panipat,158,PM2.5,18,6,68,154,814,24,11,25,5,0
155,Irbid,100,PM10,27,1,33,163,193,6,3,8,0,0
156,Chiang Rai,152,PM2.5,24,1,67,118,600,31,0,0,0,0
157,Leicester,38,PM2.5,40,1,10,14,127,8,0,2,0,0
158,Tucson,57,PM2.5,10,1,17,60,267,29,10,0,0,0
159,Imus,103,PM2.5,47,2,38,87,190,13,0,0,0,0
160,Villavicencio,62,PM2.5,12,1,19,20,210,12,0,0,0,0
161,Sakarya,54,PM2.5,20,24,14,37,771,27,0,0,0,0
162,Utrecht,32,PM2.5,24,0,6,10,136,4,0,0,0,0
