,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
79,Detroit,45,PM2.5,14,3,11,49,264,14,0,0,0,0
81,Portland,43,PM2.5,19,1,8,41,87,19,1,10,0,0
0,Newcastle upon Tyne,22,O3,31,0,6,10,128,2,0,2,0,0
1,Thessaloniki,122,PM2.5,5,2,41,54,146,18,0,0,8,0
2,Bologna,68,PM2.5,8,1,20,27,517,24,14,27,1,0
3,Barcelona-Puerto La Cruz,22,O3,25,0,4,4,175,5,1,6,1,0
4,Cherthala,164,PM2.5,4,7,88,133,857,29,20,46,0,0
5,Quzhou,122,PM2.5,58,3,45,99,492,13,0,0,0,0
6,Sorocaba,64,PM10,12,0,11,128,197,12,0,0,1,0
7,Nottingham,51,PM2.5,34,1,14,31,136,12,2,4,0,0
8,Xalapa,51,PM2.5,11,0,12,18,348,12,0,0,0,0
9,Frankfurt,38,PM2.5,17,0,10,16,191,20,2,11,1,0
10,Nakhon Ratchasima,75,PM2.5,43,1,15,32,420,10,0,0,0,0
11,Vereeniging,55,PM2.5,20,1,13,43,113,34,4,12,0,0
12,Seattle,53,PM2.5,11,0,14,28,397,30,4,24,0,0
13,Bozhou,70,PM2.5,31,1,20,64,138,9,0,0,0,0
14,Nellore,96,PM2.5,39,1,36,66,145,19,0,0,0,0
15,Hamilton,69,PM2.5,6,0,20,54,325,24,1,26,0,0
16,Cagayan de Oro City,86,PM2.5,28,0,30,80,104,11,0,0,0,0
17,Krakow,133,PM2.5,1,4,46,59,746,11,0,78,4,0
18,Gorakhpur,153,PM2.5,74,12,76,115,419,13,0,0,0,0
19,Dasmarinas,80,PM2.5,40,1,25,58,158,25,0,0,0,0
20,Ar-Rayyan,78,PM10,30,1,22,132,140,4,0,0,0,0
21,Cuttack,105,PM2.5,40,4,34,50,220,3,0,0,0,0
22,Denver,56,PM2.5,17,0,17,42,420,34,0,2,0,0
23,Qingyuan,98,PM2.5,68,3,30,71,280,38,1,13,0,0
24,Banjarmasin,24,PM2.5,26,1,6,9,134,1,0,0,0,0
25,Kottayam,153,PM2.5,84,4,39,81,377,10,0,0,0,0
26,Belgaum,21,O3,29,0,5,6,199,5,4,1,0,0
27,Sheffield,30,O3,34,0,4,9,133,2,1,2,0,0
28,Gaza,60,PM2.5,12,0,14,73,471,12,7,19,1,0
29,Zaragoza,17,PM2.5,27,1,3,5,105,5,3,8,0,0
30,Zaporizhzhya,72,PM2.5,9,12,20,42,660,29,0,0,0,0
31,Malegaon,162,PM2.5,61,11,75,110,314,13,0,0,0,0
32,Sao Jose dos Campos,35,PM2.5,10,0,4,53,2,5,0,0,0,0
33,Mangalore,132,PM2.5,58,1,28,72,241,24,0,0,0,0
34,Okayama,63,PM2.5,13,2,18,48,395,53,13,30,0,166
35,Ribeirao Preto,64,PM2.5,18,3,18,33,210,13,0,0,1,0
36,Xianyang Shaanxi,64,PM2.5,18,3,18,33,210,13,0,0,1,0
37,Bunia,26,PM2.5,23,0,6,10,124,0,0,0,0,0
38,Lviv,103,PM2.5,12,3,40,53,216,27,0,10,4,0
39,Tongliao,74,PM2.5,30,2,21,23,175,5,0,0,0,0
40,Sialkot,157,PM2.5,65,2,64,92,749,7,0,0,0,0
41,Buffalo City,58,PM2.5,22,1,16,64,77,35,0,0,0,0
42,Suining Sichuan,58,PM2.5,22,1,16,64,77,35,0,0,0,0
