,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
51,Bacoor,75,PM2.5,30,0,23,23,178,8,0,0,0,0
53,Seville,80,PM2.5,4,2,29,63,561,43,51,76,0,0
59,Cheonan,92,PM2.5,28,6,25,40,311,41,0,0,0,0
90,Wroclaw,133,PM2.5,7,5,53,82,563,33,1,49,2,0
91,Venezia,45,PM2.5,4,0,12,28,186,44,0,35,2,0
93,Khabarovsk,48,PM2.5,15,1,12,18,222,13,0,0,0,0
0,Newcastle upon Tyne,44,NO2,15,0,9,32,157,48,59,97,0,0
1,Thessaloniki,95,PM2.5,5,2,33,61,148,17,0,0,7,0
2,Bologna,78,PM2.5,14,1,27,47,228,32,0,0,0,0
3,Barcelona-Puerto La Cruz,30,O3,35,0,5,6,288,5,2,7,1,0
4,Cherthala,160,PM2.5,108,4,75,121,544,18,0,0,0,0
5,Quzhou,92,PM2.5,11,3,38,82,829,38,0,0,0,0
6,Sorocaba,46,PM2.5,9,0,12,28,363,28,0,0,1,0
7,Nottingham,63,PM2.5,13,1,22,49,144,43,7,28,0,0
8,Xalapa,54,PM2.5,11,0,13,19,273,6,0,0,0,0
9,Frankfurt,62,PM2.5,2,0,15,36,457,30,46,73,2,0
10,Nakhon Ratchasima,82,PM2.5,45,1,39,105,460,22,0,0,0,0
11,Vereeniging,58,PM2.5,40,5,15,27,221,26,4,11,0,0
12,Seattle,33,PM2.5,20,0,7,17,425,26,11,28,0,0
13,Bozhou,76,PM2.5,43,1,25,70,50,14,0,0,0,0
14,Nellore,84,PM2.5,36,2,31,54,154,26,0,0,0,0
15,Hamilton,42,PM2.5,27,0,10,39,287,19,1,12,0,0
16,Cagayan de Oro City,80,PM2.5,28,0,29,77,119,10,0,0,0,0
17,Krakow,120,PM2.5,14,3,42,64,751,23,0,109,2,0
18,Gorakhpur,160,PM2.5,48,10,88,147,562,28,0,0,0,0
19,Dasmarinas,86,PM2.5,35,0,30,60,224,34,0,0,0,0
20,Ar-Rayyan,95,PM10,42,1,26,137,106,1,0,0,0,0
21,Cuttack,111,PM2.5,35,4,44,63,321,11,0,0,0,0
22,Denver,26,O3,31,0,2,4,196,10,0,1,0,0
23,Qingyuan,92,O3,46,2,28,74,358,33,1,15,0,0
24,Banjarmasin,41,PM2.5,14,1,10,16,290,9,0,0,0,0
25,Kottayam,157,PM2.5,99,4,66,135,535,19,0,0,0,0
