,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,35,NO2,34,0,9,22,136,38,11,36,0,0
1,Thessaloniki,35,NO2,34,0,9,22,136,38,11,36,0,0
2,Barcelona-Puerto La Cruz,66,PM2.5,9,0,23,39,405,32,4,37,1,0
3,Cherthala,106,PM2.5,5,4,38,53,890,12,21,30,0,0
4,Quzhou,110,PM2.5,1,3,38,74,620,35,0,0,0,0
5,Sorocaba,67,PM2.5,30,1,17,31,389,28,0,0,1,0
6,Enugu,67,PM2.5,30,1,17,31,389,28,0,0,1,0
7,Nottingham,61,PM2.5,26,1,15,28,152,28,4,19,0,0
8,Xalapa,55,PM2.5,60,7,15,22,198,2,0,0,0,0
9,Frankfurt,69,PM2.5,3,0,18,27,237,26,10,16,1,0
10,Nakhon Ratchasima,143,PM2.5,34,1,52,76,620,27,0,0,0,0
11,Vereeniging,72,PM2.5,9,2,25,50,827,38,3,29,2,0
12,Seattle,55,PM2.5,10,0,13,39,338,30,10,27,0,0
13,Bozhou,122,PM2.5,47,1,44,99,33,9,0,0,0,0
14,Nellore,153,PM2.5,23,6,58,90,547,25,9,17,1,0
15,Hamilton,65,PM2.5,39,1,21,83,282,19,1,18,0,0
16,Cagayan de Oro City,30,O3,34,0,5,8,135,1,0,0,0,0
17,Krakow,122,PM2.5,1,2,42,47,576,24,0,58,1,0
18,Gorakhpur,151,PM2.5,2,7,63,143,856,11,2,67,0,0
19,Dasmarinas,56,PM2.5,36,1,18,29,190,11,0,0,0,0
20,Ar-Rayyan,74,PM2.5,26,2,28,109,113,3,0,0,0,0
21,Cuttack,109,PM2.5,6,6,42,60,463,15,0,0,0,0
22,Denver,58,PM2.5,16,0,17,55,444,37,0,6,0,0
23,Qingyuan,111,PM2.5,1,2,45,78,417,38,7,31,0,0
24,Banjarmasin,34,PM2.5,16,1,8,12,195,2,0,0,0,0
25,Kottayam,110,PM2.5,7,6,33,53,790,18,21,31,0,0
26,Belgaum,36,PM2.5,8,0,10,10,314,13,9,2,1,0
