,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,20,O3,19,1,3,6,128,15,5,20,0,0
1,Thessaloniki,96,PM2.5,27,2,33,61,233,25,0,0,2,0
2,Bologna,126,PM2.5,2,1,48,71,699,52,29,37,1,0
3,Barcelona-Puerto La Cruz,26,PM2.5,24,0,7,13,175,8,2,10,1,0
4,Cherthala,77,PM2.5,4,5,25,39,837,11,31,44,0,0
5,Quzhou,90,PM2.5,13,4,32,68,499,25,0,0,0,0
6,Sorocaba,69,PM2.5,46,0,18,33,167,20,0,0,1,0
7,Nottingham,49,PM2.5,30,1,10,18,140,17,2,6,0,0
8,Xalapa,34,O3,45,0,7,11,140,1,0,0,0,0
9,Frankfurt,48,PM2.5,1,0,10,18,173,34,25,44,1,0
10,Nakhon Ratchasima,115,PM2.5,30,1,42,64,520,16,0,0,0,0
11,Vereeniging,46,PM2.5,44,1,11,19,113,15,2,5,0,0
12,Seattle,57,PM2.5,14,0,14,44,484,34,28,47,0,0
13,Bozhou,120,PM2.5,30,1,43,87,47,10,0,0,0,0
14,Nellore,159,PM2.5,22,5,65,105,638,28,3,13,3,0
15,Hamilton,45,PM2.5,22,0,11,42,349,20,2,16,0,0
16,Cagayan de Oro City,41,PM2.5,32,0,9,14,148,1,0,0,0,0
17,Krakow,72,PM2.5,2,2,18,38,372,32,0,25,1,0
18,Gorakhpur,163,PM2.5,0,6,92,164,711,11,2,307,0,0
19,Dasmarinas,59,PM2.5,44,1,11,22,178,1,0,0,0,0
20,Ar-Rayyan,69,PM2.5,23,4,20,59,154,11,0,0,0,0
21,Cuttack,74,PM2.5,32,3,23,33,250,3,0,0,0,0
22,Denver,66,PM2.5,10,1,21,74,652,47,0,4,0,0
23,Qingyuan,157,PM2.5,18,2,71,99,402,23,1,18,0,0
24,Banjarmasin,47,PM2.5,10,1,12,18,223,3,0,0,0,0
25,Kottayam,98,PM2.5,7,5,34,55,805,16,28,38,0,0
26,Belgaum,30,PM2.5,2,0,8,12,290,7,8,1,1,0
27,Sheffield,30,PM2.5,29,0,7,13,131,15,2,8,0,0
28,Gaza,54,PM2.5,22,0,15,42,703,13,0,16,1,0
29,Zaragoza,44,PM2.5,4,2,11,35,297,18,11,28,0,0
30,Zaporizhzhya,127,PM2.5,21,6,44,69,285,17,0,0,0,0
31,Malegaon,159,PM2.5,18,5,80,120,965,23,5,16,2,0
32,Sao Jose dos Campos,77,PM2.5,38,0,31,31,101,20,0,0,0,0
33,Mangalore,152,PM2.5,7,2,54,107,615,19,4,18,0,0
34,Okayama,23,O3,26,2,3,5,314,4,0,4,0,38
35,Ribeirao Preto,57,PM2.5,45,0,14,34,132,12,0,0,0,0
36,Xianyang Shaanxi,57,PM2.5,45,0,14,34,132,12,0,0,0,0
37,Bunia,14,O3,16,0,3,4,114,0,0,0,0,0
38,Lviv,89,PM2.5,23,2,32,47,178,29,0,43,1,0
39,Tongliao,102,PM2.5,14,22,35,45,350,17,0,0,0,0
40,Sialkot,166,PM2.5,5,4,86,173,1444,13,17,25,1,0
41,Buffalo City,80,PM2.5,0,0,31,54,0,37,1,2,0,0
42,Suining Sichuan,80,PM2.5,0,0,31,54,0,37,1,2,0,0
43,Oaxaca de Juarez,56,PM2.5,43,0,15,17,102,9,0,0,0,0
44,Washington,58,PM2.5,26,1,15,40,267,36,7,16,0,0
45,Sargodha,173,PM2.5,17,2,101,146,1007,17,0,0,0,0
46,Bhavnagar,194,PM2.5,11,12,148,248,1312,33,15,48,7,0
47,Gold Coast,18,O3,19,1,3,17,66,10,0,0,0,0
48,Florence,32,PM2.5,23,0,8,15,349,11,3,16,0,0
49,Jammu,46,PM2.5,27,1,11,22,243,26,7,23,0,0
50,Yulin Shaanxi,46,PM2.5,27,1,11,22,243,26,7,23,0,0
51,Nanded Waghala,154,PM2.5,4,11,57,107,616,3,10,13,2,0
52,Tirupati,155,PM2.5,20,1,62,75,751,6,2,8,2,0
53,Bacoor,45,PM2.5,44,1,11,22,182,1,0,0,0,0
54,The Hague,56,PM2.5,31,0,15,38,151,27,5,0,1,0
55,Seville,73,PM2.5,14,2,25,37,443,38,13,35,0,0
56,Dongtai,119,PM2.5,18,3,38,83,753,21,0,0,0,0
57,Bali,53,PM2.5,27,0,13,19,304,6,0,0,0,0
58,Boston,48,PM2.5,34,0,12,35,288,16,5,13,0,0
59,Yuxi,109,PM2.5,3,3,39,47,903,16,0,0,0,0
60,Bristol,28,O3,34,0,5,8,209,5,2,8,0,0
61,Cheonan,160,PM2.5,12,2,68,88,950,22,3,18,3,0
62,Jundiai,60,PM2.5,57,0,14,43,148,25,0,0,1,0
63,Gulbarga,159,PM2.5,24,6,64,144,464,28,7,33,1,0
64,Padova,69,PM2.5,10,2,21,25,281,22,0,34,1,0
65,Durgapur,174,PM2.5,1,10,105,264,1256,11,25,50,19,0
66,Kurnool,174,PM2.5,5,4,95,242,953,22,4,47,0,0
67,El Paso,61,PM2.5,18,1,17,67,300,28,12,30,0,0
68,Nantes,63,PM2.5,24,0,17,34,141,23,5,1,0,0
69,Zagreb,102,PM2.5,3,5,41,51,324,35,0,0,2,0
70,Nashville,93,PM2.5,22,2,33,41,179,18,0,0,0,0
71,Genoa,110,PM2.5,18,1,42,58,461,32,0,23,2,0
72,Ezhou,45,PM2.5,19,0,12,25,389,28,4,18,0,0
73,Santiago,71,PM2.5,60,3,19,72,482,35,0,0,0,0
74,Mar Del Plata,52,PM2.5,17,0,12,24,61,8,0,0,0,0
75,Lodz,95,PM2.5,9,2,37,48,496,24,0,29,2,0
76,Oklahoma City,72,PM2.5,25,0,26,68,588,23,10,20,0,0
77,Las Vegas,75,PM2.5,21,1,26,82,565,29,32,0,0,0
78,General Santos City,31,PM2.5,20,0,8,11,207,2,0,0,0,0
79,Detroit,40,PM10,35,1,7,44,177,19,0,0,0,0
80,Manama,118,PM2.5,43,17,36,69,150,15,0,0,0,0
81,Portland,55,PM2.5,9,1,12,29,112,17,4,11,0,0
82,Macao,93,PM2.5,14,3,34,90,690,45,0,0,0,0
83,Zhoushan,77,PM2.5,23,2,24,29,181,18,0,0,0,0
84,Jhansi,184,PM2.5,8,9,115,151,1882,13,32,42,0,0
85,Memphis,65,PM2.5,19,2,20,38,185,23,0,0,0,0
86,Doha,156,PM2.5,23,17,68,121,186,42,0,0,0,0
87,Chiclayo,43,PM2.5,29,1,11,18,77,1,0,0,0,0
88,Wuhai,112,PM2.5,3,30,41,83,3456,39,0,0,0,0
89,Be'er Sheva,82,PM2.5,12,1,29,79,609,15,2,16,1,0
