,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,35,PM2.5,28,1,8,28,139,22,11,17,0,0
1,Thessaloniki,65,PM2.5,11,2,21,37,206,15,0,0,5,0
2,Bologna,98,PM2.5,12,1,31,53,873,78,17,26,1,0
3,Barcelona-Puerto La Cruz,42,PM2.5,22,0,11,14,220,18,5,23,2,0
4,Cherthala,89,PM2.5,8,6,26,40,876,14,20,31,0,0
5,Quzhou,137,PM2.5,37,5,48,106,507,20,0,0,0,0
6,Sorocaba,55,PM2.5,20,0,14,27,297,26,0,0,0,0
7,Nottingham,59,PM2.5,29,1,16,35,138,47,25,48,0,0
8,Xalapa,57,PM2.5,58,4,14,21,189,1,0,0,0,0
9,Frankfurt,57,PM2.5,8,0,16,42,413,45,30,61,2,0
10,Nakhon Ratchasima,157,PM2.5,24,1,80,161,650,43,0,0,0,0
11,Vereeniging,54,PM2.5,32,8,17,29,284,25,5,15,1,0
12,Seattle,50,PM2.5,0,1,11,40,536,39,75,93,0,0
13,Bozhou,116,PM2.5,48,1,41,78,33,9,0,0,0,0
14,Nellore,115,PM2.5,21,3,35,63,730,25,5,16,1,0
15,Hamilton,41,PM2.5,28,2,11,40,260,15,2,11,0,0
16,Cagayan de Oro City,28,PM2.5,26,0,5,8,130,1,0,0,0,0
17,Krakow,120,PM2.5,4,2,45,52,721,30,0,88,2,0
18,Gorakhpur,128,PM2.5,5,7,43,123,699,11,2,0,0,0
19,Dasmarinas,67,PM2.5,38,0,20,37,135,16,0,0,0,0
20,Ar-Rayyan,62,PM2.5,24,3,17,42,159,9,0,0,0,0
21,Cuttack,104,PM2.5,17,6,37,53,402,9,0,0,0,0
22,Denver,54,PM10,19,0,15,57,387,35,0,6,0,0
23,Qingyuan,71,PM2.5,7,2,16,32,349,27,1,28,0,0
24,Banjarmasin,67,PM2.5,13,1,18,29,291,4,0,0,0,0
