,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,43,PM2.5,30,1,11,33,138,15,0,4,0,0
1,Thessaloniki,66,PM2.5,15,2,19,30,186,12,0,0,5,0
2,Bologna,91,PM2.5,6,1,25,42,1572,49,58,67,4,0
3,Barcelona-Puerto La Cruz,56,PM2.5,10,1,14,29,651,25,11,36,1,0
4,Cherthala,108,PM2.5,4,6,42,59,800,13,22,32,0,0
5,Quzhou,116,PM2.5,43,5,38,78,480,14,0,0,0,0
6,Sorocaba,58,PM2.5,11,0,17,35,377,24,0,0,0,0
7,Nottingham,61,PM2.5,34,1,14,20,125,15,3,8,0,0
8,Xalapa,55,PM2.5,46,4,14,21,203,3,0,0,0,0
9,Frankfurt,51,PM2.5,19,0,10,20,264,21,7,21,1,0
10,Nakhon Ratchasima,113,PM2.5,37,2,42,101,270,9,0,0,0,0
11,Vereeniging,61,PM2.5,33,5,12,18,80,10,2,12,0,0
12,Seattle,45,PM2.5,2,0,10,50,447,28,25,41,0,0
13,Bozhou,118,PM2.5,42,0,42,65,210,9,0,0,0,0
14,Nellore,96,PM2.5,23,3,33,55,525,22,6,11,0,0
15,Hamilton,37,PM10,24,2,7,41,330,22,2,17,0,0
16,Cagayan de Oro City,30,PM2.5,28,0,5,8,114,1,0,0,0,0
17,Krakow,117,PM2.5,4,2,43,50,754,15,0,57,2,0
18,Gorakhpur,121,PM2.5,5,7,43,112,541,11,2,22,0,0
19,Dasmarinas,54,PM2.5,36,0,10,17,184,5,0,0,0,0
20,Ar-Rayyan,61,PM2.5,23,2,19,46,145,5,0,0,0,0
21,Cuttack,113,PM2.5,15,7,45,65,433,7,0,0,0,0
22,Denver,57,PM2.5,27,0,14,74,360,34,0,2,0,0
23,Qingyuan,116,PM2.5,5,2,54,78,322,45,2,29,0,0
24,Banjarmasin,58,PM2.5,19,1,11,17,235,3,0,0,0,0
25,Kottayam,122,PM2.5,7,5,50,80,807,18,19,31,0,0
26,Belgaum,22,PM2.5,27,0,5,6,233,8,3,0,0,0
27,Sheffield,38,PM2.5,31,0,7,12,128,6,1,7,0,0
28,Gaza,86,PM2.5,29,0,28,96,447,7,0,7,1,0
29,Zaragoza,31,PM2.5,3,2,6,30,314,15,13,28,0,0
30,Zaporizhzhya,151,PM2.5,15,6,63,81,446,25,0,0,0,0
31,Malegaon,172,PM2.5,24,3,116,180,879,23,3,17,1,0
32,Sao Jose dos Campos,56,PM2.5,12,0,15,23,201,27,0,0,0,0
33,Mangalore,154,PM2.5,10,2,64,101,284,10,9,17,0,0
34,Okayama,43,PM2.5,32,2,11,11,391,9,1,10,0,47
35,Ribeirao Preto,62,PM2.5,35,1,17,61,133,18,0,0,0,0
36,Xianyang Shaanxi,62,PM2.5,35,1,17,61,133,18,0,0,0,0
37,Bunia,21,O3,23,0,5,8,145,0,0,0,0,0
