,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Tokyo,56,PM2.5,18,1,13,16,620,36,8,43,0,292
1,Delhi,292,PM2.5,8,20,297,297,1837,80,0,0,0,0
2,Shanghai,334,PM2.5,9,19,326,326,1726,79,0,0,0,0
3,Sao Paulo,69,PM2.5,25,0,21,34,520,50,0,0,1,0
4,Mexico City,69,PM2.5,21,0,22,34,644,51,0,0,1,0
5,Manila,53,PM2.5,31,0,12,46,144,17,0,0,0,0
6,Tianjin,60,PM2.5,26,2,17,33,276,25,0,0,0,0
7,Guangzhou,52,PM2.5,8,2,11,28,846,26,0,0,0,0
8,Lahore,488,PM2.5,0,22,477,477,7637,88,0,0,0,0
9,Bangalore,154,PM2.5,19,3,64,143,649,55,0,0,0,0
10,Moscow,60,PM2.5,1,1,16,17,429,39,71,0,0,0
11,Shenzhen,50,PM2.5,8,2,12,34,599,22,0,0,0,0
12,Chennai,169,PM2.5,41,8,82,135,511,43,0,0,0,0
13,Bogota,56,PM2.5,19,0,12,50,234,21,6,21,0,0
14,Paris,105,PM2.5,1,3,42,48,259,43,0,0,0,0
15,Jakarta,112,PM2.5,7,10,38,102,2810,74,0,0,0,0
16,Lima,110,PM2.5,3,1,43,76,556,35,0,0,0,0
17,Bangkok,110,PM2.5,3,1,43,76,556,35,0,0,0,0
18,Hyderabad,181,PM2.5,19,7,117,121,997,54,0,0,0,0
19,Seoul,139,PM2.5,28,4,42,92,595,13,0,0,0,0
20,Nagoya,79,PM2.5,5,2,23,26,409,31,11,42,0,392
21,London,39,PM2.5,24,1,8,19,710,32,17,35,0,0
22,Chengdu,112,PM2.5,1,3,43,70,577,38,0,0,0,0
23,Nanjing,148,PM2.5,10,2,56,177,961,63,0,0,0,0
24,Ho Chi Minh City,148,PM2.5,10,2,56,177,961,63,0,0,0,0
25,Wuhan,156,PM2.5,19,4,75,100,753,54,0,0,0,0
26,Xi-an Shaanxi,178,PM2.5,10,10,107,173,922,42,0,0,0,0
27,Ahmedabad,152,PM2.5,18,7,55,100,402,55,0,0,0,0
28,Hangzhou,79,PM2.5,11,2,24,33,939,24,0,0,0,0
29,Surat,165,PM2.5,17,30,75,125,402,53,0,0,0,0
30,Dongguan,89,PM2.5,3,3,28,54,657,29,0,0,0,0
31,Suzhou,89,PM2.5,3,3,28,54,657,29,0,0,0,0
32,Foshan,68,PM2.5,13,2,13,51,537,22,0,0,0,0
